,date,open,high,low,close,volume,capitalization,currency,secid
28,1995-12-01,1.8116,1.8116,1.8116,1.8116,0.0,0.0,USD,STOOQ:rubcny
29,1995-12-04,1.8171,1.8171,1.8171,1.8171,0.0,0.0,USD,STOOQ:rubcny
30,1995-12-05,1.8139,1.8139,1.8139,1.8139,0.0,0.0,USD,STOOQ:rubcny
31,1995-12-06,1.8177,1.8177,1.8177,1.8177,0.0,0.0,USD,STOOQ:rubcny
32,1995-12-07,1.8119,1.8119,1.8119,1.8119,0.0,0.0,USD,STOOQ:rubcny
33,1995-12-08,1.8198,1.8198,1.8198,1.8198,0.0,0.0,USD,STOOQ:rubcny
34,1995-12-13,1.8023,1.8023,1.8023,1.8023,0.0,0.0,USD,STOOQ:rubcny
35,1995-12-14,1.7947,1.7947,1.7947,1.7947,0.0,0.0,USD,STOOQ:rubcny
36,1995-12-15,1.8007,1.8007,1.8007,1.8007,0.0,0.0,USD,STOOQ:rubcny
37,1995-12-18,1.792,1.792,1.792,1.792,0.0,0.0,USD,STOOQ:rubcny
38,1995-12-19,1.7962,1.7962,1.7962,1.7962,0.0,0.0,USD,STOOQ:rubcny
39,1995-12-20,1.7977,1.7977,1.7977,1.7977,0.0,0.0,USD,STOOQ:rubcny
40,1995-12-21,1.7965,1.7965,1.7965,1.7965,0.0,0.0,USD,STOOQ:rubcny
41,1995-12-22,1.7932,1.7932,1.7932,1.7932,0.0,0.0,USD,STOOQ:rubcny
42,1995-12-27,1.7967,1.7967,1.7967,1.7967,0.0,0.0,USD,STOOQ:rubcny
43,1995-12-28,1.7951,1.7951,1.7951,1.7951,0.0,0.0,USD,STOOQ:rubcny
44,1996-01-09,1.7907,1.7907,1.7907,1.7907,0.0,0.0,USD,STOOQ:rubcny
45,1996-01-10,1.7863,1.7863,1.7863,1.7863,0.0,0.0,USD,STOOQ:rubcny
46,1996-01-11,1.7879,1.7879,1.7879,1.7879,0.0,0.0,USD,STOOQ:rubcny
47,1996-01-12,1.7875,1.7875,1.7875,1.7875,0.0,0.0,USD,STOOQ:rubcny
48,1996-01-15,1.7888,1.7888,1.7888,1.7888,0.0,0.0,USD,STOOQ:rubcny
49,1996-01-16,1.784,1.784,1.784,1.784,0.0,0.0,USD,STOOQ:rubcny
50,1996-01-17,1.7839,1.7839,1.7839,1.7839,0.0,0.0,USD,STOOQ:rubcny
51,1996-01-18,1.777,1.777,1.777,1.777,0.0,0.0,USD,STOOQ:rubcny
52,1996-01-19,1.7751,1.7751,1.7751,1.7751,0.0,0.0,USD,STOOQ:rubcny
53,1996-01-22,1.7781,1.7781,1.7781,1.7781,0.0,0.0,USD,STOOQ:rubcny
54,1996-01-23,1.7843,1.7843,1.7843,1.7843,0.0,0.0,USD,STOOQ:rubcny
55,1996-01-24,1.7682,1.7682,1.7682,1.7682,0.0,0.0,USD,STOOQ:rubcny
56,1996-01-25,1.7713,1.7713,1.7713,1.7713,0.0,0.0,USD,STOOQ:rubcny
57,1996-01-26,1.7728,1.7728,1.7728,1.7728,0.0,0.0,USD,STOOQ:rubcny
58,1996-01-29,1.7605,1.7605,1.7605,1.7605,0.0,0.0,USD,STOOQ:rubcny
59,1996-01-30,1.7611,1.7611,1.7611,1.7611,0.0,0.0,USD,STOOQ:rubcny
60,1996-01-31,1.7557,1.7557,1.7557,1.7557,0.0,0.0,USD,STOOQ:rubcny
61,1996-02-01,1.7578,1.7578,1.7578,1.7578,0.0,0.0,USD,STOOQ:rubcny
62,1996-02-02,1.7553,1.7553,1.7553,1.7553,0.0,0.0,USD,STOOQ:rubcny
63,1996-02-05,1.7533,1.7533,1.7533,1.7533,0.0,0.0,USD,STOOQ:rubcny
64,1996-02-06,1.7505,1.7505,1.7505,1.7505,0.0,0.0,USD,STOOQ:rubcny
65,1996-02-07,1.7571,1.7571,1.7571,1.7571,0.0,0.0,USD,STOOQ:rubcny
66,1996-02-08,1.7575,1.7575,1.7575,1.7575,0.0,0.0,USD,STOOQ:rubcny
67,1996-02-09,1.7607,1.7607,1.7607,1.7607,0.0,0.0,USD,STOOQ:rubcny
68,1996-02-12,1.7517,1.7517,1.7517,1.7517,0.0,0.0,USD,STOOQ:rubcny
69,1996-02-13,1.7538,1.7538,1.7538,1.7538,0.0,0.0,USD,STOOQ:rubcny
70,1996-02-14,1.7507,1.7507,1.7507,1.7507,0.0,0.0,USD,STOOQ:rubcny
71,1996-02-15,1.7529,1.7529,1.7529,1.7529,0.0,0.0,USD,STOOQ:rubcny
72,1996-02-16,1.7488,1.7488,1.7488,1.7488,0.0,0.0,USD,STOOQ:rubcny
73,1996-02-19,1.7482,1.7482,1.7482,1.7482,0.0,0.0,USD,STOOQ:rubcny
74,1996-02-20,1.7516,1.7516,1.7516,1.7516,0.0,0.0,USD,STOOQ:rubcny
75,1996-02-21,1.7442,1.7442,1.7442,1.7442,0.0,0.0,USD,STOOQ:rubcny
76,1996-02-22,1.7448,1.7448,1.7448,1.7448,0.0,0.0,USD,STOOQ:rubcny
77,1996-02-23,1.7405,1.7405,1.7405,1.7405,0.0,0.0,USD,STOOQ:rubcny
78,1996-02-26,1.7465,1.7465,1.7465,1.7465,0.0,0.0,USD,STOOQ:rubcny
79,1996-02-27,1.7416,1.7416,1.7416,1.7416,0.0,0.0,USD,STOOQ:rubcny
80,1996-02-28,1.7281,1.7281,1.7281,1.7281,0.0,0.0,USD,STOOQ:rubcny
81,1996-02-29,1.7294,1.7294,1.7294,1.7294,0.0,0.0,USD,STOOQ:rubcny
82,1996-03-01,1.7273,1.7273,1.7273,1.7273,0.0,0.0,USD,STOOQ:rubcny
83,1996-03-04,1.7329,1.7329,1.7329,1.7329,0.0,0.0,USD,STOOQ:rubcny
84,1996-03-05,1.7322,1.7322,1.7322,1.7322,0.0,0.0,USD,STOOQ:rubcny
85,1996-03-06,1.7266,1.7266,1.7266,1.7266,0.0,0.0,USD,STOOQ:rubcny
86,1996-03-07,1.7242,1.7242,1.7242,1.7242,0.0,0.0,USD,STOOQ:rubcny
87,1996-03-11,1.7301,1.7301,1.7301,1.7301,0.0,0.0,USD,STOOQ:rubcny
88,1996-03-12,1.7332,1.7332,1.7332,1.7332,0.0,0.0,USD,STOOQ:rubcny
89,1996-03-13,1.7287,1.7287,1.7287,1.7287,0.0,0.0,USD,STOOQ:rubcny
90,1996-03-14,1.7306,1.7306,1.7306,1.7306,0.0,0.0,USD,STOOQ:rubcny
91,1996-03-15,1.7352,1.7352,1.7352,1.7352,0.0,0.0,USD,STOOQ:rubcny
92,1996-03-18,1.7312,1.7312,1.7312,1.7312,0.0,0.0,USD,STOOQ:rubcny
93,1996-03-19,1.7268,1.7268,1.7268,1.7268,0.0,0.0,USD,STOOQ:rubcny
94,1996-03-20,1.7282,1.7282,1.7282,1.7282,0.0,0.0,USD,STOOQ:rubcny
95,1996-03-21,1.7277,1.7277,1.7277,1.7277,0.0,0.0,USD,STOOQ:rubcny
96,1996-03-22,1.7244,1.7244,1.7244,1.7244,0.0,0.0,USD,STOOQ:rubcny
97,1996-03-25,1.7273,1.7273,1.7273,1.7273,0.0,0.0,USD,STOOQ:rubcny
98,1996-03-26,1.7195,1.7195,1.7195,1.7195,0.0,0.0,USD,STOOQ:rubcny
99,1996-03-27,1.7191,1.7191,1.7191,1.7191,0.0,0.0,USD,STOOQ:rubcny
100,1996-03-28,1.7169,1.7169,1.7169,1.7169,0.0,0.0,USD,STOOQ:rubcny
101,1996-03-29,1.7197,1.7197,1.7197,1.7197,0.0,0.0,USD,STOOQ:rubcny
102,1996-04-01,1.7226,1.7226,1.7226,1.7226,0.0,0.0,USD,STOOQ:rubcny
103,1996-04-02,1.7215,1.7215,1.7215,1.7215,0.0,0.0,USD,STOOQ:rubcny
104,1996-04-03,1.7188,1.7188,1.7188,1.7188,0.0,0.0,USD,STOOQ:rubcny
105,1996-04-04,1.7186,1.7186,1.7186,1.7186,0.0,0.0,USD,STOOQ:rubcny
106,1996-04-05,1.7167,1.7167,1.7167,1.7167,0.0,0.0,USD,STOOQ:rubcny
107,1996-04-09,1.7065,1.7065,1.7065,1.7065,0.0,0.0,USD,STOOQ:rubcny
108,1996-04-10,1.7044,1.7044,1.7044,1.7044,0.0,0.0,USD,STOOQ:rubcny
109,1996-04-11,1.7045,1.7045,1.7045,1.7045,0.0,0.0,USD,STOOQ:rubcny
110,1996-04-12,1.7061,1.7061,1.7061,1.7061,0.0,0.0,USD,STOOQ:rubcny
111,1996-04-15,1.7059,1.7059,1.7059,1.7059,0.0,0.0,USD,STOOQ:rubcny
112,1996-04-16,1.6991,1.6991,1.6991,1.6991,0.0,0.0,USD,STOOQ:rubcny
113,1996-04-17,1.6983,1.6983,1.6983,1.6983,0.0,0.0,USD,STOOQ:rubcny
114,1996-04-18,1.6999,1.6999,1.6999,1.6999,0.0,0.0,USD,STOOQ:rubcny
115,1996-04-19,1.6998,1.6998,1.6998,1.6998,0.0,0.0,USD,STOOQ:rubcny
116,1996-04-22,1.6971,1.6971,1.6971,1.6971,0.0,0.0,USD,STOOQ:rubcny
117,1996-04-23,1.6974,1.6974,1.6974,1.6974,0.0,0.0,USD,STOOQ:rubcny
118,1996-04-24,1.6914,1.6914,1.6914,1.6914,0.0,0.0,USD,STOOQ:rubcny
119,1996-04-25,1.6969,1.6969,1.6969,1.6969,0.0,0.0,USD,STOOQ:rubcny
120,1996-04-26,1.6887,1.6887,1.6887,1.6887,0.0,0.0,USD,STOOQ:rubcny
121,1996-04-29,1.6967,1.6967,1.6967,1.6967,0.0,0.0,USD,STOOQ:rubcny
122,1996-04-30,1.6946,1.6946,1.6946,1.6946,0.0,0.0,USD,STOOQ:rubcny
123,1996-05-06,1.6888,1.6888,1.6888,1.6888,0.0,0.0,USD,STOOQ:rubcny
124,1996-05-07,1.6761,1.6761,1.6761,1.6761,0.0,0.0,USD,STOOQ:rubcny
125,1996-05-08,1.6816,1.6816,1.6816,1.6816,0.0,0.0,USD,STOOQ:rubcny
126,1996-05-13,1.6847,1.6847,1.6847,1.6847,0.0,0.0,USD,STOOQ:rubcny
127,1996-05-14,1.6824,1.6824,1.6824,1.6824,0.0,0.0,USD,STOOQ:rubcny
128,1996-05-15,1.674,1.674,1.674,1.674,0.0,0.0,USD,STOOQ:rubcny
129,1996-05-16,1.6737,1.6737,1.6737,1.6737,0.0,0.0,USD,STOOQ:rubcny
130,1996-05-17,1.6768,1.6768,1.6768,1.6768,0.0,0.0,USD,STOOQ:rubcny
131,1996-05-20,1.6744,1.6744,1.6744,1.6744,0.0,0.0,USD,STOOQ:rubcny
132,1996-05-21,1.6707,1.6707,1.6707,1.6707,0.0,0.0,USD,STOOQ:rubcny
133,1996-05-22,1.6662,1.6662,1.6662,1.6662,0.0,0.0,USD,STOOQ:rubcny
134,1996-05-23,1.6606,1.6606,1.6606,1.6606,0.0,0.0,USD,STOOQ:rubcny
135,1996-05-24,1.6678,1.6678,1.6678,1.6678,0.0,0.0,USD,STOOQ:rubcny
136,1996-05-27,1.664,1.664,1.664,1.664,0.0,0.0,USD,STOOQ:rubcny
137,1996-05-28,1.6597,1.6597,1.6597,1.6597,0.0,0.0,USD,STOOQ:rubcny
138,1996-05-29,1.651,1.651,1.651,1.651,0.0,0.0,USD,STOOQ:rubcny
139,1996-05-30,1.6686,1.6686,1.6686,1.6686,0.0,0.0,USD,STOOQ:rubcny
140,1996-05-31,1.6465,1.6465,1.6465,1.6465,0.0,0.0,USD,STOOQ:rubcny
141,1996-06-03,1.6555,1.6555,1.6555,1.6555,0.0,0.0,USD,STOOQ:rubcny
142,1996-06-04,1.6568,1.6568,1.6568,1.6568,0.0,0.0,USD,STOOQ:rubcny
143,1996-06-05,1.6529,1.6529,1.6529,1.6529,0.0,0.0,USD,STOOQ:rubcny
144,1996-06-07,1.6541,1.6541,1.6541,1.6541,0.0,0.0,USD,STOOQ:rubcny
145,1996-06-10,1.6514,1.6514,1.6514,1.6514,0.0,0.0,USD,STOOQ:rubcny
146,1996-06-11,1.6424,1.6424,1.6424,1.6424,0.0,0.0,USD,STOOQ:rubcny
147,1996-06-13,1.6504,1.6504,1.6504,1.6504,0.0,0.0,USD,STOOQ:rubcny
148,1996-06-14,1.6435,1.6435,1.6435,1.6435,0.0,0.0,USD,STOOQ:rubcny
149,1996-06-17,1.6504,1.6504,1.6504,1.6504,0.0,0.0,USD,STOOQ:rubcny
150,1996-06-18,1.6563,1.6563,1.6563,1.6563,0.0,0.0,USD,STOOQ:rubcny
151,1996-06-19,1.6514,1.6514,1.6514,1.6514,0.0,0.0,USD,STOOQ:rubcny
152,1996-06-20,1.6468,1.6468,1.6468,1.6468,0.0,0.0,USD,STOOQ:rubcny
153,1996-06-21,1.6443,1.6443,1.6443,1.6443,0.0,0.0,USD,STOOQ:rubcny
154,1996-06-24,1.6392,1.6392,1.6392,1.6392,0.0,0.0,USD,STOOQ:rubcny
155,1996-06-25,1.6311,1.6311,1.6311,1.6311,0.0,0.0,USD,STOOQ:rubcny
156,1996-06-26,1.632,1.632,1.632,1.632,0.0,0.0,USD,STOOQ:rubcny
157,1996-06-27,1.628,1.628,1.628,1.628,0.0,0.0,USD,STOOQ:rubcny
158,1996-06-28,1.6283,1.6283,1.6283,1.6283,0.0,0.0,USD,STOOQ:rubcny
159,1996-07-01,1.6281,1.6281,1.6281,1.6281,0.0,0.0,USD,STOOQ:rubcny
160,1996-07-02,1.6212,1.6212,1.6212,1.6212,0.0,0.0,USD,STOOQ:rubcny
161,1996-07-04,1.6271,1.6271,1.6271,1.6271,0.0,0.0,USD,STOOQ:rubcny
162,1996-07-05,1.6265,1.6265,1.6265,1.6265,0.0,0.0,USD,STOOQ:rubcny
163,1996-07-08,1.6288,1.6288,1.6288,1.6288,0.0,0.0,USD,STOOQ:rubcny
164,1996-07-09,1.6233,1.6233,1.6233,1.6233,0.0,0.0,USD,STOOQ:rubcny
165,1996-07-10,1.6315,1.6315,1.6315,1.6315,0.0,0.0,USD,STOOQ:rubcny
166,1996-07-11,1.6179,1.6179,1.6179,1.6179,0.0,0.0,USD,STOOQ:rubcny
167,1996-07-12,1.6245,1.6245,1.6245,1.6245,0.0,0.0,USD,STOOQ:rubcny
168,1996-07-15,1.6231,1.6231,1.6231,1.6231,0.0,0.0,USD,STOOQ:rubcny
169,1996-07-16,1.6186,1.6186,1.6186,1.6186,0.0,0.0,USD,STOOQ:rubcny
170,1996-07-17,1.6186,1.6186,1.6186,1.6186,0.0,0.0,USD,STOOQ:rubcny
171,1996-07-18,1.6173,1.6173,1.6173,1.6173,0.0,0.0,USD,STOOQ:rubcny
172,1996-07-19,1.6151,1.6151,1.6151,1.6151,0.0,0.0,USD,STOOQ:rubcny
173,1996-07-22,1.6139,1.6139,1.6139,1.6139,0.0,0.0,USD,STOOQ:rubcny
174,1996-07-23,1.6199,1.6199,1.6199,1.6199,0.0,0.0,USD,STOOQ:rubcny
175,1996-07-24,1.6122,1.6122,1.6122,1.6122,0.0,0.0,USD,STOOQ:rubcny
176,1996-07-25,1.6101,1.6101,1.6101,1.6101,0.0,0.0,USD,STOOQ:rubcny
177,1996-07-26,1.6093,1.6093,1.6093,1.6093,0.0,0.0,USD,STOOQ:rubcny
178,1996-07-29,1.6074,1.6074,1.6074,1.6074,0.0,0.0,USD,STOOQ:rubcny
179,1996-07-30,1.6006,1.6006,1.6006,1.6006,0.0,0.0,USD,STOOQ:rubcny
180,1996-07-31,1.6032,1.6032,1.6032,1.6032,0.0,0.0,USD,STOOQ:rubcny
181,1996-08-01,1.5912,1.5912,1.5912,1.5912,0.0,0.0,USD,STOOQ:rubcny
182,1996-08-02,1.5928,1.5928,1.5928,1.5928,0.0,0.0,USD,STOOQ:rubcny
183,1996-08-05,1.5958,1.5958,1.5958,1.5958,0.0,0.0,USD,STOOQ:rubcny
184,1996-08-06,1.5861,1.5861,1.5861,1.5861,0.0,0.0,USD,STOOQ:rubcny
185,1996-08-07,1.5876,1.5876,1.5876,1.5876,0.0,0.0,USD,STOOQ:rubcny
186,1996-08-08,1.5753,1.5753,1.5753,1.5753,0.0,0.0,USD,STOOQ:rubcny
187,1996-08-09,1.577,1.577,1.577,1.577,0.0,0.0,USD,STOOQ:rubcny
188,1996-08-12,1.575,1.575,1.575,1.575,0.0,0.0,USD,STOOQ:rubcny
189,1996-08-13,1.5737,1.5737,1.5737,1.5737,0.0,0.0,USD,STOOQ:rubcny
190,1996-08-14,1.5766,1.5766,1.5766,1.5766,0.0,0.0,USD,STOOQ:rubcny
191,1996-08-16,1.5723,1.5723,1.5723,1.5723,0.0,0.0,USD,STOOQ:rubcny
192,1996-08-19,1.5693,1.5693,1.5693,1.5693,0.0,0.0,USD,STOOQ:rubcny
193,1996-08-20,1.5709,1.5709,1.5709,1.5709,0.0,0.0,USD,STOOQ:rubcny
194,1996-08-21,1.5627,1.5627,1.5627,1.5627,0.0,0.0,USD,STOOQ:rubcny
195,1996-08-22,1.5598,1.5598,1.5598,1.5598,0.0,0.0,USD,STOOQ:rubcny
196,1996-08-23,1.5597,1.5597,1.5597,1.5597,0.0,0.0,USD,STOOQ:rubcny
197,1996-08-26,1.5635,1.5635,1.5635,1.5635,0.0,0.0,USD,STOOQ:rubcny
198,1996-08-27,1.5551,1.5551,1.5551,1.5551,0.0,0.0,USD,STOOQ:rubcny
199,1996-08-28,1.5552,1.5552,1.5552,1.5552,0.0,0.0,USD,STOOQ:rubcny
200,1996-08-29,1.5548,1.5548,1.5548,1.5548,0.0,0.0,USD,STOOQ:rubcny
201,1996-08-30,1.5518,1.5518,1.5518,1.5518,0.0,0.0,USD,STOOQ:rubcny
202,1996-09-02,1.555,1.555,1.555,1.555,0.0,0.0,USD,STOOQ:rubcny
203,1996-09-03,1.5512,1.5512,1.5512,1.5512,0.0,0.0,USD,STOOQ:rubcny
204,1996-09-04,1.551,1.551,1.551,1.551,0.0,0.0,USD,STOOQ:rubcny
205,1996-09-05,1.554,1.554,1.554,1.554,0.0,0.0,USD,STOOQ:rubcny
206,1996-09-06,1.5556,1.5556,1.5556,1.5556,0.0,0.0,USD,STOOQ:rubcny
207,1996-09-09,1.5527,1.5527,1.5527,1.5527,0.0,0.0,USD,STOOQ:rubcny
208,1996-09-10,1.5541,1.5541,1.5541,1.5541,0.0,0.0,USD,STOOQ:rubcny
209,1996-09-11,1.55,1.55,1.55,1.55,0.0,0.0,USD,STOOQ:rubcny
210,1996-09-12,1.55,1.55,1.55,1.55,0.0,0.0,USD,STOOQ:rubcny
211,1996-09-13,1.5439,1.5439,1.5439,1.5439,0.0,0.0,USD,STOOQ:rubcny
212,1996-09-16,1.5497,1.5497,1.5497,1.5497,0.0,0.0,USD,STOOQ:rubcny
213,1996-09-17,1.5436,1.5436,1.5436,1.5436,0.0,0.0,USD,STOOQ:rubcny
214,1996-09-18,1.5391,1.5391,1.5391,1.5391,0.0,0.0,USD,STOOQ:rubcny
215,1996-09-19,1.5437,1.5437,1.5437,1.5437,0.0,0.0,USD,STOOQ:rubcny
216,1996-09-20,1.5403,1.5403,1.5403,1.5403,0.0,0.0,USD,STOOQ:rubcny
217,1996-09-23,1.5409,1.5409,1.5409,1.5409,0.0,0.0,USD,STOOQ:rubcny
218,1996-09-24,1.5361,1.5361,1.5361,1.5361,0.0,0.0,USD,STOOQ:rubcny
219,1996-09-25,1.5469,1.5469,1.5469,1.5469,0.0,0.0,USD,STOOQ:rubcny
220,1996-09-26,1.5421,1.5421,1.5421,1.5421,0.0,0.0,USD,STOOQ:rubcny
221,1996-09-27,1.5461,1.5461,1.5461,1.5461,0.0,0.0,USD,STOOQ:rubcny
222,1996-09-30,1.5373,1.5373,1.5373,1.5373,0.0,0.0,USD,STOOQ:rubcny
223,1996-10-01,1.5399,1.5399,1.5399,1.5399,0.0,0.0,USD,STOOQ:rubcny
224,1996-10-02,1.5399,1.5399,1.5399,1.5399,0.0,0.0,USD,STOOQ:rubcny
225,1996-10-03,1.5372,1.5372,1.5372,1.5372,0.0,0.0,USD,STOOQ:rubcny
226,1996-10-04,1.5379,1.5379,1.5379,1.5379,0.0,0.0,USD,STOOQ:rubcny
227,1996-10-07,1.5389,1.5389,1.5389,1.5389,0.0,0.0,USD,STOOQ:rubcny
228,1996-10-08,1.5379,1.5379,1.5379,1.5379,0.0,0.0,USD,STOOQ:rubcny
229,1996-10-09,1.5354,1.5354,1.5354,1.5354,0.0,0.0,USD,STOOQ:rubcny
230,1996-10-10,1.5307,1.5307,1.5307,1.5307,0.0,0.0,USD,STOOQ:rubcny
231,1996-10-11,1.5311,1.5311,1.5311,1.5311,0.0,0.0,USD,STOOQ:rubcny
232,1996-10-14,1.5314,1.5314,1.5314,1.5314,0.0,0.0,USD,STOOQ:rubcny
233,1996-10-15,1.5326,1.5326,1.5326,1.5326,0.0,0.0,USD,STOOQ:rubcny
234,1996-10-16,1.5272,1.5272,1.5272,1.5272,0.0,0.0,USD,STOOQ:rubcny
235,1996-10-17,1.5324,1.5324,1.5324,1.5324,0.0,0.0,USD,STOOQ:rubcny
236,1996-10-18,1.5311,1.5311,1.5311,1.5311,0.0,0.0,USD,STOOQ:rubcny
237,1996-10-21,1.5322,1.5322,1.5322,1.5322,0.0,0.0,USD,STOOQ:rubcny
238,1996-10-22,1.5242,1.5242,1.5242,1.5242,0.0,0.0,USD,STOOQ:rubcny
239,1996-10-23,1.5285,1.5285,1.5285,1.5285,0.0,0.0,USD,STOOQ:rubcny
240,1996-10-24,1.5257,1.5257,1.5257,1.5257,0.0,0.0,USD,STOOQ:rubcny
241,1996-10-25,1.5196,1.5196,1.5196,1.5196,0.0,0.0,USD,STOOQ:rubcny
242,1996-10-28,1.5269,1.5269,1.5269,1.5269,0.0,0.0,USD,STOOQ:rubcny
243,1996-10-29,1.5285,1.5285,1.5285,1.5285,0.0,0.0,USD,STOOQ:rubcny
244,1996-10-30,1.5265,1.5265,1.5265,1.5265,0.0,0.0,USD,STOOQ:rubcny
245,1996-10-31,1.5282,1.5282,1.5282,1.5282,0.0,0.0,USD,STOOQ:rubcny
246,1996-11-04,1.5176,1.5176,1.5176,1.5176,0.0,0.0,USD,STOOQ:rubcny
247,1996-11-05,1.5268,1.5268,1.5268,1.5268,0.0,0.0,USD,STOOQ:rubcny
248,1996-11-06,1.5177,1.5177,1.5177,1.5177,0.0,0.0,USD,STOOQ:rubcny
249,1996-11-12,1.5256,1.5256,1.5256,1.5256,0.0,0.0,USD,STOOQ:rubcny
250,1996-11-13,1.5143,1.5143,1.5143,1.5143,0.0,0.0,USD,STOOQ:rubcny
251,1996-11-14,1.5157,1.5157,1.5157,1.5157,0.0,0.0,USD,STOOQ:rubcny
252,1996-11-15,1.5184,1.5184,1.5184,1.5184,0.0,0.0,USD,STOOQ:rubcny
253,1996-11-18,1.5113,1.5113,1.5113,1.5113,0.0,0.0,USD,STOOQ:rubcny
254,1996-11-19,1.5148,1.5148,1.5148,1.5148,0.0,0.0,USD,STOOQ:rubcny
255,1996-11-20,1.5128,1.5128,1.5128,1.5128,0.0,0.0,USD,STOOQ:rubcny
256,1996-11-21,1.5139,1.5139,1.5139,1.5139,0.0,0.0,USD,STOOQ:rubcny
257,1996-11-22,1.5182,1.5182,1.5182,1.5182,0.0,0.0,USD,STOOQ:rubcny
258,1996-11-25,1.518,1.518,1.518,1.518,0.0,0.0,USD,STOOQ:rubcny
259,1996-11-26,1.5139,1.5139,1.5139,1.5139,0.0,0.0,USD,STOOQ:rubcny
260,1996-11-27,1.5093,1.5093,1.5093,1.5093,0.0,0.0,USD,STOOQ:rubcny
261,1996-11-28,1.5073,1.5073,1.5073,1.5073,0.0,0.0,USD,STOOQ:rubcny
262,1996-11-29,1.5154,1.5154,1.5154,1.5154,0.0,0.0,USD,STOOQ:rubcny
263,1996-12-02,1.5101,1.5101,1.5101,1.5101,0.0,0.0,USD,STOOQ:rubcny
264,1996-12-03,1.5084,1.5084,1.5084,1.5084,0.0,0.0,USD,STOOQ:rubcny
265,1996-12-04,1.5092,1.5092,1.5092,1.5092,0.0,0.0,USD,STOOQ:rubcny
266,1996-12-05,1.5031,1.5031,1.5031,1.5031,0.0,0.0,USD,STOOQ:rubcny
267,1996-12-06,1.5098,1.5098,1.5098,1.5098,0.0,0.0,USD,STOOQ:rubcny
268,1996-12-09,1.508,1.508,1.508,1.508,0.0,0.0,USD,STOOQ:rubcny
269,1996-12-10,1.5077,1.5077,1.5077,1.5077,0.0,0.0,USD,STOOQ:rubcny
270,1996-12-11,1.4996,1.4996,1.4996,1.4996,0.0,0.0,USD,STOOQ:rubcny
271,1996-12-16,1.5035,1.5035,1.5035,1.5035,0.0,0.0,USD,STOOQ:rubcny
272,1996-12-17,1.5038,1.5038,1.5038,1.5038,0.0,0.0,USD,STOOQ:rubcny
273,1996-12-18,1.5053,1.5053,1.5053,1.5053,0.0,0.0,USD,STOOQ:rubcny
274,1996-12-19,1.5022,1.5022,1.5022,1.5022,0.0,0.0,USD,STOOQ:rubcny
