,date,secid,open,close,low,high,volume,currency,capitalization
661,2011-12-16,MOEXBC,9537.68,9466.97,9411.29,9641.01,12120275336.1097,RUB,4229458627171.82
662,2011-12-19,MOEXBC,9466.97,9470.28,9294.44,9553.18,7949009597.1027,RUB,4230938429464.85
663,2011-12-20,MOEXBC,9470.28,9664.89,9364.8,9672.67,8015612996.2042,RUB,4317879946572.17
664,2011-12-21,MOEXBC,9664.89,9495.77,9469.66,9739.5,14373313162.3418,RUB,4242325045326.64
665,2011-12-22,MOEXBC,9495.77,9502.02,9405.86,9561.95,8276324659.7002,RUB,4245118071654.62
666,2011-12-23,MOEXBC,9502.02,9427.26,9417.16,9542.36,6532487604.7194,RUB,4211717367046.5
667,2011-12-26,MOEXBC,9427.26,9539.27,9406.98,9546.09,4095100600.7632,RUB,4261760938223.35
668,2011-12-27,MOEXBC,9539.27,9505.03,9439.61,9549.24,5735431453.3984,RUB,4246461677282.66
669,2011-12-28,MOEXBC,9505.03,9482.94,9453.19,9540.84,8738286978.5388,RUB,4236592251191.39
670,2011-12-29,MOEXBC,9482.94,9504.78,9304.15,9508,10222368174.896,RUB,4246352505510.41
671,2011-12-30,MOEXBC,9504.78,9592.15,9458.81,9631.85,5518076852.0048,RUB,4285383273261.51
672,2012-01-03,MOEXBC,9592.15,9863.45,9577.01,9865.78,6650331183.7572,RUB,4406591238071.49
673,2012-01-04,MOEXBC,9863.45,9894.3,9827.6,9937.07,7400094529.6387,RUB,4420373832643.43
674,2012-01-05,MOEXBC,9894.3,9817.13,9803.66,9973.45,6889284097.0728,RUB,4385896385745.42
675,2012-01-06,MOEXBC,9817.13,9849.9,9788.35,9939.09,6728988121.8796,RUB,4400535235945.65
676,2012-01-09,MOEXBC,9849.9,9885.67,9779.7,9887.7,7357824542.7798,RUB,4416515656893.59
677,2012-01-10,MOEXBC,9885.67,10103.92,9843.25,10120.56,8302476770.3594,RUB,4514023503951.71
678,2012-01-11,MOEXBC,10103.92,10035.88,9979.55,10128.3,8963568766.5176,RUB,4483626974842.45
679,2012-01-12,MOEXBC,10035.88,10025.51,9974.1,10163.6,8762959146.0507,RUB,4478992388372.54
680,2012-01-13,MOEXBC,10025.51,10014.77,9990.4,10114.79,12045158968.5223,RUB,4474196035340.77
681,2012-01-16,MOEXBC,10014.77,10046.69,9900.74,10062.13,8806001281.6107,RUB,4488455811063.23
682,2012-01-17,MOEXBC,10046.69,10179.43,10043.65,10237.05,10729917077.5782,RUB,4547756861164.99
683,2012-01-18,MOEXBC,10179.43,10232.33,10103.24,10235.92,12739445130.0285,RUB,4571389164679.61
684,2012-01-19,MOEXBC,10232.33,10303.31,10213.57,10324.85,11927572271.3333,RUB,4603102790563.46
685,2012-01-20,MOEXBC,10303.31,10212.72,10186.51,10327.53,11522176740.1849,RUB,4562628166980.78
686,2012-01-23,MOEXBC,10212.72,10267.95,10110.8,10271.29,11490891604.2489,RUB,4587305894437.4
687,2012-01-24,MOEXBC,10267.95,10201.12,10143.26,10292.08,11270316299.0339,RUB,4557448568909.8
688,2012-01-25,MOEXBC,10201.12,10279.66,10193.74,10329.86,11256432179.3097,RUB,4592535315748.55
689,2012-01-26,MOEXBC,10279.66,10373.22,10275.95,10421.32,13607538518.8657,RUB,4634334743788.15
690,2012-01-27,MOEXBC,10373.22,10331.9,10287.32,10407.18,9438843980.9503,RUB,4615877366525.31
691,2012-01-30,MOEXBC,10331.9,10238.9,10215.76,10386.28,8771718632.4895,RUB,4574325631126.33
692,2012-01-31,MOEXBC,10238.9,10362.82,10234.25,10401.77,9252337492.0417,RUB,4629687826917.86
693,2012-02-01,MOEXBC,10362.82,10524.32,10297.29,10536.37,8906987301.8829,RUB,4701842168913.8
694,2012-02-02,MOEXBC,10524.32,10552.3,10484.01,10587.02,9424887784.2978,RUB,4714340451987.2
695,2012-02-03,MOEXBC,10552.3,10710.96,10509.34,10724.04,7627876001.8962,RUB,4785224653023.53
696,2012-02-06,MOEXBC,10710.96,10689.32,10653.07,10757.18,7593340297.1718,RUB,4775555549971.76
697,2012-02-07,MOEXBC,10689.32,10590.58,10570.36,10748.94,7433179343.2648,RUB,4731441792635.53
698,2012-02-08,MOEXBC,10590.58,10644.48,10572.84,10745.47,7937428311.4538,RUB,4755522472705.79
699,2012-02-09,MOEXBC,10644.48,10565.23,10500.64,10713.82,9728522058.187,RUB,4720116894264.22
700,2012-02-10,MOEXBC,10565.23,10450.53,10443.88,10589.36,10214601269.2736,RUB,4668874621301.47
701,2012-02-13,MOEXBC,10450.53,10697.28,10435.64,10707.88,9252289894.7646,RUB,4779110714506.64
702,2012-02-14,MOEXBC,10697.28,10711.8,10667.78,10794.44,11268996214.6869,RUB,4785600549871.65
703,2012-02-15,MOEXBC,10711.8,10824.37,10649.02,10847.29,11618937889.6875,RUB,4835891323235.38
704,2012-02-16,MOEXBC,10824.37,10770.25,10656.89,10845.42,8141125957.172,RUB,4811713119874.8
705,2012-02-17,MOEXBC,10770.25,10755.46,10698.09,10870.3,8218104459.1238,RUB,4805104583738.67
706,2012-02-20,MOEXBC,10755.46,10821.8,10735.15,10878.49,6199603876.7899,RUB,4834744008075.66
707,2012-02-21,MOEXBC,10821.8,10688.13,10663.18,10846.26,7452690453.1945,RUB,4775025499381.84
708,2012-02-22,MOEXBC,10688.13,10538.64,10515.17,10766.82,9113848686.0189,RUB,4708236515373.33
709,2012-02-24,MOEXBC,10538.64,10925.96,10495.95,10939.94,9490133993.0497,RUB,4881277913234.7
710,2012-02-27,MOEXBC,10925.96,10925.87,10872.14,11032.83,9241460183.0282,RUB,4881236288068.61
711,2012-02-28,MOEXBC,10925.87,10785.75,10764.27,11004.89,9703790152.403,RUB,4818636054642.08
712,2012-02-29,MOEXBC,10785.75,10955.11,10785.75,10976.27,9654703737.4397,RUB,4894298963198.58
713,2012-03-01,MOEXBC,10955.11,10951.14,10826.81,11009.45,9828978854.694,RUB,4892525601012.11
714,2012-03-02,MOEXBC,10951.14,11030.55,10888.66,11039.34,10083167600.0726,RUB,4928003675661
715,2012-03-05,MOEXBC,11030.55,11162.33,11030.55,11192.5,9868623977.1138,RUB,4986879557958.73
716,2012-03-06,MOEXBC,11162.33,10724.18,10712.45,11169.38,10568214843.7103,RUB,4791130414040.92
717,2012-03-07,MOEXBC,10724.18,10758.35,10609.79,10790.33,9861273449.0379,RUB,4806396281051.4
718,2012-03-11,MOEXBC,10758.35,10994.85,10724.33,11006.37,2650661269.513,RUB,4912055881780.42
719,2012-03-12,MOEXBC,10994.85,10976.36,10900.87,11086.75,9913080589.0496,RUB,4903791642422.17
720,2012-03-13,MOEXBC,10976.36,11042.03,10914.29,11079.23,8691731129.6536,RUB,4933131107935.09
721,2012-03-14,MOEXBC,11042.03,11187.92,11033.07,11203.2,10027278733.2185,RUB,4998310170368.13
722,2012-03-15,MOEXBC,11187.92,11160.89,11086.86,11228.98,11678631780.4883,RUB,4986236011703.69
723,2012-03-16,MOEXBC,11160.89,11063.21,11004.76,11166.58,8112326607.1493,RUB,4887709731276.17
724,2012-03-19,MOEXBC,11063.21,10857.49,10802.31,11144.55,15293163117.3065,RUB,4796822844655.05
725,2012-03-20,MOEXBC,10857.49,10674.62,10659.42,10902.19,10254636621.5278,RUB,4716031499313.82
726,2012-03-21,MOEXBC,10674.62,10610.22,10553.78,10762.6,12355772623.5695,RUB,4687579919577.68
727,2012-03-22,MOEXBC,10610.22,10453.41,10431.82,10674.71,9750324834.0982,RUB,4618301855107.6
728,2012-03-23,MOEXBC,10453.41,10528.43,10378.47,10533.04,8306332400.9173,RUB,4651444482974.42
729,2012-03-26,MOEXBC,10528.43,10711.63,10517.03,10736.93,8929105239.7256,RUB,4732382345579.67
730,2012-03-27,MOEXBC,10711.63,10615.45,10589.17,10775.54,8772367919.2965,RUB,4689891147367.83
731,2012-03-28,MOEXBC,10615.45,10396.11,10383.35,10643.18,10608241563.1652,RUB,4592986686240.07
732,2012-03-29,MOEXBC,10396.11,10210.72,10169.59,10407.62,9540286601.2225,RUB,4511079572557.92
733,2012-03-30,MOEXBC,10210.72,10362.35,10204.84,10457.81,9481251393.1062,RUB,4578070415062.81
734,2012-04-02,MOEXBC,10362.35,10385.31,10313.91,10487.99,7420598210.3726,RUB,4588214683177.8
735,2012-04-03,MOEXBC,10385.31,10581.19,10383.21,10619.12,8098460742.9886,RUB,4674751995537.88
736,2012-04-04,MOEXBC,10581.19,10337.6,10300.78,10581.19,8829367606.4212,RUB,4567135909474.65
737,2012-04-05,MOEXBC,10337.6,10427.7,10229.37,10438.99,8297107044.0002,RUB,4606941131357.27
738,2012-04-06,MOEXBC,10427.7,10240.05,10226.64,10453.82,4736725747.2478,RUB,4524036830421.97
739,2012-04-09,MOEXBC,10240.05,10319.75,10108.79,10319.92,7274988640.7713,RUB,4559251575107.54
740,2012-04-10,MOEXBC,10319.75,10262.56,10236.69,10395.03,8380283163.0194,RUB,4533981188885.76
741,2012-04-11,MOEXBC,10262.56,10305.87,10119.82,10401.53,8423212739.9168,RUB,4553116458359.48
742,2012-04-12,MOEXBC,10305.87,10290.6,10203.04,10349.55,9047953336.88,RUB,4546370579321.85
743,2012-04-13,MOEXBC,10290.6,10275.99,10240.25,10366.92,9070020726.8688,RUB,4539914852534.54
744,2012-04-16,MOEXBC,10275.99,10122.13,10101.07,10308.23,7847534629.0346,RUB,4471942294815.09
745,2012-04-17,MOEXBC,10122.13,10059.46,10007.81,10137.97,7382137005.7497,RUB,4444254265407.08
746,2012-04-18,MOEXBC,10059.46,10027.05,10004.97,10132.96,9373485901.7254,RUB,4429936795616.95
747,2012-04-19,MOEXBC,10027.05,10215.91,10010.53,10254.09,11114387320.6971,RUB,4513372372047.36
748,2012-04-20,MOEXBC,10215.91,10278.75,10132.34,10284.35,8805861204.6457,RUB,4541134783159.35
749,2012-04-23,MOEXBC,10278.75,9975.79,9964.9,10279.51,8138664470.2353,RUB,4407287885009.74
750,2012-04-24,MOEXBC,9975.79,9961.58,9883.49,10059.6,6919770803.0811,RUB,4401008979117.06
751,2012-04-25,MOEXBC,9961.58,10007.19,9957.57,10053.51,6705499601.7423,RUB,4421161592807.29
752,2012-04-26,MOEXBC,10007.19,9909.19,9865,10038.14,7482045882.6059,RUB,4377865007220.81
753,2012-04-27,MOEXBC,9909.19,10058.05,9850.22,10067.48,6838595657.246,RUB,4443630013174.28
754,2012-04-28,MOEXBC,10058.05,10086.75,10012.76,10111.63,2140763049.0326,RUB,4456311351388.33
755,2012-05-02,MOEXBC,10086.75,9970.29,9967.1,10214.75,6160931678.9504,RUB,4404859678333.17
756,2012-05-03,MOEXBC,9970.29,9969.67,9888.48,10044.15,6297613742.14,RUB,4404587002028.05
757,2012-05-04,MOEXBC,9969.67,9626.99,9590.35,9981.45,8269463243.0968,RUB,4253190771663.81
758,2012-05-05,MOEXBC,9626.99,9584,9555.91,9669.27,1825779701.4569,RUB,4234194781426.83
759,2012-05-07,MOEXBC,9584,9570.16,9351.84,9625.91,5228284210.0343,RUB,4228082993099.86
760,2012-05-08,MOEXBC,9570.16,9556.49,9482.71,9645.25,6483799986.8171,RUB,4222043551056.57
761,2012-05-10,MOEXBC,9556.49,9727.82,9530.97,9790,8440554836.6238,RUB,4297737379743.46
762,2012-05-11,MOEXBC,9727.82,9625.77,9500.26,9736.51,7263910679.128,RUB,4252649108973.28
763,2012-05-12,MOEXBC,9625.77,9559.16,9477.81,9626.18,1962105352.7235,RUB,4223220124338.85
764,2012-05-14,MOEXBC,9559.16,9235.75,9207.7,9580.06,6922191979.6775,RUB,4080340561401.68
765,2012-05-15,MOEXBC,9235.75,9274.82,9060.22,9278.88,9432502732.0919,RUB,4097600233391.8
766,2012-05-16,MOEXBC,9274.82,9207.41,9099.82,9280.04,9368391412.0729,RUB,4067821377925.79
767,2012-05-17,MOEXBC,9207.41,8875.94,8841.61,9263.41,11714202999.6461,RUB,3921377597551.49
768,2012-05-18,MOEXBC,8875.94,8754.2,8587.72,8915.98,9699507743.33,RUB,3867591654921.1
769,2012-05-21,MOEXBC,8754.2,8949.39,8700.08,8949.39,7669653323.93,RUB,3953828608698.83
770,2012-05-22,MOEXBC,8949.39,8962.47,8865.51,9003.22,7589743011.4428,RUB,3959604196094.9
771,2012-05-23,MOEXBC,8962.47,8680.83,8640.98,8966.08,8897173843.16,RUB,3835175951384.64
772,2012-05-24,MOEXBC,8680.83,8880.21,8585.31,8895.75,9494158237.743,RUB,3923262343422.66
773,2012-05-25,MOEXBC,8880.21,8840.22,8802.2,8948.66,7583993160.847,RUB,3905596479762.77
774,2012-05-28,MOEXBC,8840.22,8903.4,8831.97,9001.08,5937104446.3642,RUB,3933508811803.99
775,2012-05-29,MOEXBC,8903.4,9184.8,8897.81,9201.2,6984940818.602,RUB,4057831581673.49
776,2012-05-30,MOEXBC,9184.8,9081.75,9017.55,9189.15,8631269155.876,RUB,4012302827043.79
777,2012-05-31,MOEXBC,9081.75,9066.19,9029.17,9197.64,8362466282.538,RUB,4005429492020.53
778,2012-06-01,MOEXBC,9066.19,9011.63,8862.16,9159.96,9106629158.24,RUB,3981323261252.65
779,2012-06-04,MOEXBC,9011.63,9050.45,8909.15,9102.13,6340198551.971,RUB,3998475246888.54
780,2012-06-05,MOEXBC,9050.45,8961.64,8928.73,9134.76,5921568275.659,RUB,3959237086727.31
781,2012-06-06,MOEXBC,8961.64,9069.63,8917.45,9096.95,6050755516.398,RUB,4006950449046.31
782,2012-06-07,MOEXBC,9069.63,9188.21,8962.84,9234.59,7422780901.132,RUB,4059338822396.3
783,2012-06-08,MOEXBC,9188.21,9140.74,9044.67,9196.11,4368401215.7583,RUB,4038365798260.07
784,2012-06-09,MOEXBC,9140.74,9183.11,9137.4,9203.95,1425300931.2162,RUB,4057084037906.82
785,2012-06-13,MOEXBC,9183.11,9235.65,9155.16,9310.4,4196024223.042,RUB,4080294980023.02
786,2012-06-14,MOEXBC,9235.65,9232.87,9172.61,9258.45,4354399252.754,RUB,4079069562966.82
787,2012-06-15,MOEXBC,9232.87,9432.74,9227.36,9440.69,4254233043.468,RUB,4167370470735.85
788,2012-06-18,MOEXBC,9432.74,9529.66,9411.71,9537.07,4681542783.8468,RUB,3924860153396.61
789,2012-06-19,MOEXBC,9529.66,9574.14,9490.38,9600.75,4288554831.863,RUB,3943181412782.78
790,2012-06-20,MOEXBC,9574.14,9451.35,9431.63,9598.03,3415628546.424,RUB,3892610542687.76
791,2012-06-21,MOEXBC,9451.35,9386.86,9371.81,9500.8,8063020898.619,RUB,3866050157079.42
792,2012-06-22,MOEXBC,9386.86,9295.24,9250.18,9386.87,3870094389.11,RUB,3828315518487.38
793,2012-06-25,MOEXBC,9295.24,9177.11,9149.54,9321.07,3699542210.59,RUB,3779663069975.84
794,2012-06-26,MOEXBC,9177.11,9264.72,9170.28,9298.23,3816917244.97,RUB,3815745033942.24
795,2012-06-27,MOEXBC,9264.72,9419.96,9244.21,9420.75,4450210072.1095,RUB,3879681097873.2
796,2012-06-28,MOEXBC,9419.96,9277.82,9263.38,9518.27,4431573358.152,RUB,3821139739451.65
797,2012-06-29,MOEXBC,9277.82,9559.83,9245.58,9571.45,2776465085.421,RUB,3937289538496.04
798,2012-07-02,MOEXBC,9559.83,9643.2,9522.58,9675.35,2662573355.272,RUB,3971624955213.6
799,2012-07-03,MOEXBC,9643.2,9886.79,9642.49,9916.57,2555460072.59,RUB,4071950011585.24
800,2012-07-04,MOEXBC,9886.79,9933.58,9814.28,9949.46,2248271663.022,RUB,4091221215753.01
801,2012-07-05,MOEXBC,9933.58,9885.17,9838.47,10017.28,3940746205.804,RUB,4071281660360.72
802,2012-07-06,MOEXBC,9885.17,9747.58,9715.99,9907.58,2911518562.796,RUB,4014613699759.39
803,2012-07-09,MOEXBC,9747.58,9766.37,9698.57,9806.51,2455562779.28,RUB,4022352407722.02
804,2012-07-10,MOEXBC,9766.37,9830.02,9681.9,9895.19,2986609286.605,RUB,4048567637560.96
805,2012-07-11,MOEXBC,9830.02,9705.16,9647.68,9830.02,2528535433.123,RUB,3997143138284.21
806,2012-07-12,MOEXBC,9705.16,9617.13,9532.24,9724.36,2517467860.2895,RUB,3960885033607.47
807,2012-07-13,MOEXBC,9617.13,9741.53,9617.13,9758.61,2211728048.511,RUB,4012122594799.13
808,2012-07-16,MOEXBC,9741.53,9765.36,9709.12,9777.95,2152722186.531,RUB,4021936799509.61
809,2012-07-17,MOEXBC,9765.36,9828.35,9758.99,9912.83,2382246040.492,RUB,4047878703646.86
810,2012-07-18,MOEXBC,9828.35,9798.93,9784.63,9880.13,2226591257.985,RUB,4035761205144.25
811,2012-07-19,MOEXBC,9798.93,9838.1,9798.93,9913.82,2283579523.044,RUB,4051897035959.36
812,2012-07-20,MOEXBC,9838.1,9709.44,9708.12,9850.39,2054600535.8809,RUB,3998905246497.14
813,2012-07-23,MOEXBC,9709.44,9424.81,9393.69,9721.62,3187980195.4622,RUB,3881676564218.97
814,2012-07-24,MOEXBC,9424.81,9342.53,9327.69,9488.56,3018921095.409,RUB,3847788803715.18
815,2012-07-25,MOEXBC,9342.53,9362.3,9270.03,9470.97,3287685984.82,RUB,3855935076149.69
816,2012-07-26,MOEXBC,9362.3,9461.26,9313.63,9489.08,2868666828.7054,RUB,3896688777079.52
817,2012-07-27,MOEXBC,9461.26,9617.54,9447.42,9621.02,2388049700.6804,RUB,3961054540096.31
818,2012-07-30,MOEXBC,9617.54,9756.41,9617.54,9780.85,1850759912.69,RUB,4018251343766.45
819,2012-07-31,MOEXBC,9756.41,9609.77,9576.49,9791.65,2603395918.634,RUB,3957855034732.14
820,2012-08-01,MOEXBC,9609.77,9629.52,9576.59,9694.32,2098303493.0834,RUB,3965989366296.81
821,2012-08-02,MOEXBC,9629.52,9533.51,9459.75,9755.38,2970559085.74,RUB,3926445372255.23
822,2012-08-03,MOEXBC,9533.51,9697.91,9485.07,9705,2620661102.856,RUB,3994155517675.24
823,2012-08-06,MOEXBC,9697.91,9818.85,9674.45,9882.53,1977024773.9388,RUB,4043967564380.87
824,2012-08-07,MOEXBC,9818.85,9914.93,9789.37,9917.09,1778524772.7001,RUB,4083539274443.35
825,2012-08-08,MOEXBC,9914.93,9901.02,9833.74,9943.14,1996424660.7735,RUB,4077807898908.58
826,2012-08-09,MOEXBC,9901.02,9936.47,9825.44,9978.3,2684903322.9387,RUB,4092409238848.27
827,2012-08-10,MOEXBC,9936.47,9857.74,9767.04,9955.03,2161098972.7468,RUB,4059982342060.55
828,2012-08-13,MOEXBC,9857.74,9939.88,9851.85,10027.51,1965597379.313,RUB,4093813283053.46
829,2012-08-14,MOEXBC,9939.88,9995.44,9908.15,10006.61,2277292800.5768,RUB,4116698012764.87
830,2012-08-15,MOEXBC,9995.44,9888.32,9794.73,10021.24,2184261029.3114,RUB,4072577688204.78
831,2012-08-16,MOEXBC,9888.32,9923.58,9856.79,9957.4,1909645061.7795,RUB,4087102694102.97
832,2012-08-17,MOEXBC,9923.58,9882.8,9880.24,10011.27,1601246309.6933,RUB,4070306846471.49
833,2012-08-20,MOEXBC,9882.8,9770.65,9725.03,9920.74,1887030650.803,RUB,4024114730406.78
834,2012-08-21,MOEXBC,9770.65,9913.87,9770.65,9956.21,2171567234.3098,RUB,4083101161341.24
835,2012-08-22,MOEXBC,9913.87,9887.32,9805.12,9913.87,1589423029.057,RUB,4072165558002.48
836,2012-08-23,MOEXBC,9887.32,9933.83,9875.26,10055.38,2069343922.867,RUB,4091323005674.44
837,2012-08-24,MOEXBC,9933.83,9929.36,9834.16,9955.79,2009011892.73,RUB,4089482620615.98
838,2012-08-27,MOEXBC,9929.36,9915.37,9867.35,10000.56,1497929065.338,RUB,4083720011078.46
839,2012-08-28,MOEXBC,9915.37,9943.42,9883.17,9983.18,2535900081.199,RUB,4095270795394.89
840,2012-08-29,MOEXBC,9943.42,9871.69,9854,10005.8,2772877240.352,RUB,4065729201713.88
841,2012-08-30,MOEXBC,9871.69,9793.88,9779.33,9894.38,2374635891.679,RUB,4033683894434.03
842,2012-08-31,MOEXBC,9793.88,9718.29,9700.18,9851.97,2708245325.2358,RUB,4002549941299.88
843,2012-09-03,MOEXBC,9718.29,9852.77,9690.1,9871.21,2149027888,RUB,4057937708357.52
