,date,open,high,low,close,volume,capitalization,currency,secid
1542,2001-12-03,3.739,3.739,3.739,3.739,0.0,0.0,USD,STOOQ:rubeur
1543,2001-12-04,3.7461,3.7461,3.7461,3.7461,0.0,0.0,USD,STOOQ:rubeur
1544,2001-12-05,3.7427,3.7427,3.7427,3.7427,0.0,0.0,USD,STOOQ:rubeur
1545,2001-12-06,3.7598,3.7598,3.7598,3.7598,0.0,0.0,USD,STOOQ:rubeur
1546,2001-12-07,3.7262,3.7262,3.7262,3.7262,0.0,0.0,USD,STOOQ:rubeur
1547,2001-12-10,3.734,3.734,3.734,3.734,0.0,0.0,USD,STOOQ:rubeur
1548,2001-12-11,3.7292,3.7292,3.7292,3.7292,0.0,0.0,USD,STOOQ:rubeur
1549,2001-12-12,3.7162,3.7162,3.7162,3.7162,0.0,0.0,USD,STOOQ:rubeur
1550,2001-12-13,3.6751,3.6751,3.6751,3.6751,0.0,0.0,USD,STOOQ:rubeur
1551,2001-12-14,3.6561,3.6561,3.6561,3.6561,0.0,0.0,USD,STOOQ:rubeur
1552,2001-12-17,3.6382,3.6382,3.6382,3.6382,0.0,0.0,USD,STOOQ:rubeur
1553,2001-12-18,3.6512,3.6512,3.6512,3.6512,0.0,0.0,USD,STOOQ:rubeur
1554,2001-12-19,3.6631,3.6631,3.6631,3.6631,0.0,0.0,USD,STOOQ:rubeur
1555,2001-12-20,3.6729,3.6729,3.6729,3.6729,0.0,0.0,USD,STOOQ:rubeur
1556,2001-12-21,3.6919,3.6919,3.6919,3.6919,0.0,0.0,USD,STOOQ:rubeur
1557,2001-12-24,3.7288,3.7288,3.7288,3.7288,0.0,0.0,USD,STOOQ:rubeur
1558,2001-12-27,3.7565,3.7565,3.7565,3.7565,0.0,0.0,USD,STOOQ:rubeur
1559,2001-12-28,3.7139,3.7139,3.7139,3.7139,0.0,0.0,USD,STOOQ:rubeur
1560,2001-12-31,3.7114,3.7114,3.7114,3.7114,0.0,0.0,USD,STOOQ:rubeur
1561,2002-01-02,3.6472,3.6472,3.6472,3.6472,0.0,0.0,USD,STOOQ:rubeur
1562,2002-01-03,3.6211,3.6211,3.6211,3.6211,0.0,0.0,USD,STOOQ:rubeur
1563,2002-01-04,3.6494,3.6494,3.6494,3.6494,0.0,0.0,USD,STOOQ:rubeur
1564,2002-01-07,3.6535,3.6535,3.6535,3.6535,0.0,0.0,USD,STOOQ:rubeur
1565,2002-01-08,3.6676,3.6676,3.6676,3.6676,0.0,0.0,USD,STOOQ:rubeur
1566,2002-01-09,3.6663,3.6663,3.6663,3.6663,0.0,0.0,USD,STOOQ:rubeur
1567,2002-01-10,3.6706,3.6706,3.6706,3.6706,0.0,0.0,USD,STOOQ:rubeur
1568,2002-01-11,3.6795,3.6795,3.6795,3.6795,0.0,0.0,USD,STOOQ:rubeur
1569,2002-01-14,3.6732,3.6732,3.6732,3.6732,0.0,0.0,USD,STOOQ:rubeur
1570,2002-01-15,3.671,3.671,3.671,3.671,0.0,0.0,USD,STOOQ:rubeur
1571,2002-01-16,3.7183,3.7183,3.7183,3.7183,0.0,0.0,USD,STOOQ:rubeur
1572,2002-01-17,3.7149,3.7149,3.7149,3.7149,0.0,0.0,USD,STOOQ:rubeur
1573,2002-01-18,3.7112,3.7112,3.7112,3.7112,0.0,0.0,USD,STOOQ:rubeur
1574,2002-01-21,3.695,3.695,3.695,3.695,0.0,0.0,USD,STOOQ:rubeur
1575,2002-01-22,3.6977,3.6977,3.6977,3.6977,0.0,0.0,USD,STOOQ:rubeur
1576,2002-01-23,3.6887,3.6887,3.6887,3.6887,0.0,0.0,USD,STOOQ:rubeur
1577,2002-01-24,3.7191,3.7191,3.7191,3.7191,0.0,0.0,USD,STOOQ:rubeur
1578,2002-01-25,3.7361,3.7361,3.7361,3.7361,0.0,0.0,USD,STOOQ:rubeur
1579,2002-01-28,3.7766,3.7766,3.7766,3.7766,0.0,0.0,USD,STOOQ:rubeur
1580,2002-01-29,3.7854,3.7854,3.7854,3.7854,0.0,0.0,USD,STOOQ:rubeur
1581,2002-01-30,3.7618,3.7618,3.7618,3.7618,0.0,0.0,USD,STOOQ:rubeur
1582,2002-01-31,3.7736,3.7736,3.7736,3.7736,0.0,0.0,USD,STOOQ:rubeur
1583,2002-02-01,3.7805,3.7805,3.7805,3.7805,0.0,0.0,USD,STOOQ:rubeur
1584,2002-02-04,3.7728,3.7728,3.7728,3.7728,0.0,0.0,USD,STOOQ:rubeur
1585,2002-02-05,3.739,3.739,3.739,3.739,0.0,0.0,USD,STOOQ:rubeur
1586,2002-02-06,3.7524,3.7524,3.7524,3.7524,0.0,0.0,USD,STOOQ:rubeur
1587,2002-02-07,3.7491,3.7491,3.7491,3.7491,0.0,0.0,USD,STOOQ:rubeur
1588,2002-02-08,3.726,3.726,3.726,3.726,0.0,0.0,USD,STOOQ:rubeur
1589,2002-02-11,3.7233,3.7233,3.7233,3.7233,0.0,0.0,USD,STOOQ:rubeur
1590,2002-02-12,3.6861,3.6861,3.6861,3.6861,0.0,0.0,USD,STOOQ:rubeur
1591,2002-02-13,3.6988,3.6988,3.6988,3.6988,0.0,0.0,USD,STOOQ:rubeur
1592,2002-02-14,3.7167,3.7167,3.7167,3.7167,0.0,0.0,USD,STOOQ:rubeur
1593,2002-02-15,3.7149,3.7149,3.7149,3.7149,0.0,0.0,USD,STOOQ:rubeur
1594,2002-02-18,3.7103,3.7103,3.7103,3.7103,0.0,0.0,USD,STOOQ:rubeur
1595,2002-02-19,3.7328,3.7328,3.7328,3.7328,0.0,0.0,USD,STOOQ:rubeur
1596,2002-02-20,3.6971,3.6971,3.6971,3.6971,0.0,0.0,USD,STOOQ:rubeur
1597,2002-02-21,3.7201,3.7201,3.7201,3.7201,0.0,0.0,USD,STOOQ:rubeur
1598,2002-02-22,3.7155,3.7155,3.7155,3.7155,0.0,0.0,USD,STOOQ:rubeur
1599,2002-02-25,3.6946,3.6946,3.6946,3.6946,0.0,0.0,USD,STOOQ:rubeur
1600,2002-02-26,3.7117,3.7117,3.7117,3.7117,0.0,0.0,USD,STOOQ:rubeur
1601,2002-02-27,3.7357,3.7357,3.7357,3.7357,0.0,0.0,USD,STOOQ:rubeur
1602,2002-02-28,3.7297,3.7297,3.7297,3.7297,0.0,0.0,USD,STOOQ:rubeur
1603,2002-03-01,3.7131,3.7131,3.7131,3.7131,0.0,0.0,USD,STOOQ:rubeur
1604,2002-03-04,3.7294,3.7294,3.7294,3.7294,0.0,0.0,USD,STOOQ:rubeur
1605,2002-03-05,3.7065,3.7065,3.7065,3.7065,0.0,0.0,USD,STOOQ:rubeur
1606,2002-03-06,3.696,3.696,3.696,3.696,0.0,0.0,USD,STOOQ:rubeur
1607,2002-03-07,3.6681,3.6681,3.6681,3.6681,0.0,0.0,USD,STOOQ:rubeur
1608,2002-03-08,3.6686,3.6686,3.6686,3.6686,0.0,0.0,USD,STOOQ:rubeur
1609,2002-03-11,3.6783,3.6783,3.6783,3.6783,0.0,0.0,USD,STOOQ:rubeur
1610,2002-03-12,3.6824,3.6824,3.6824,3.6824,0.0,0.0,USD,STOOQ:rubeur
1611,2002-03-13,3.6762,3.6762,3.6762,3.6762,0.0,0.0,USD,STOOQ:rubeur
1612,2002-03-14,3.6467,3.6467,3.6467,3.6467,0.0,0.0,USD,STOOQ:rubeur
1613,2002-03-15,3.6402,3.6402,3.6402,3.6402,0.0,0.0,USD,STOOQ:rubeur
1614,2002-03-18,3.6521,3.6521,3.6521,3.6521,0.0,0.0,USD,STOOQ:rubeur
1615,2002-03-19,3.6367,3.6367,3.6367,3.6367,0.0,0.0,USD,STOOQ:rubeur
1616,2002-03-20,3.648,3.648,3.648,3.648,0.0,0.0,USD,STOOQ:rubeur
1617,2002-03-21,3.6266,3.6266,3.6266,3.6266,0.0,0.0,USD,STOOQ:rubeur
1618,2002-03-22,3.6432,3.6432,3.6432,3.6432,0.0,0.0,USD,STOOQ:rubeur
1619,2002-03-25,3.6568,3.6568,3.6568,3.6568,0.0,0.0,USD,STOOQ:rubeur
1620,2002-03-26,3.664,3.664,3.664,3.664,0.0,0.0,USD,STOOQ:rubeur
1621,2002-03-27,3.6661,3.6661,3.6661,3.6661,0.0,0.0,USD,STOOQ:rubeur
1622,2002-03-28,3.6861,3.6861,3.6861,3.6861,0.0,0.0,USD,STOOQ:rubeur
1623,2002-03-29,3.6849,3.6849,3.6849,3.6849,0.0,0.0,USD,STOOQ:rubeur
1624,2002-04-02,3.6501,3.6501,3.6501,3.6501,0.0,0.0,USD,STOOQ:rubeur
1625,2002-04-03,3.6451,3.6451,3.6451,3.6451,0.0,0.0,USD,STOOQ:rubeur
1626,2002-04-04,3.6361,3.6361,3.6361,3.6361,0.0,0.0,USD,STOOQ:rubeur
1627,2002-04-05,3.6455,3.6455,3.6455,3.6455,0.0,0.0,USD,STOOQ:rubeur
1628,2002-04-08,3.6519,3.6519,3.6519,3.6519,0.0,0.0,USD,STOOQ:rubeur
1629,2002-04-09,3.6596,3.6596,3.6596,3.6596,0.0,0.0,USD,STOOQ:rubeur
1630,2002-04-10,3.6361,3.6361,3.6361,3.6361,0.0,0.0,USD,STOOQ:rubeur
1631,2002-04-11,3.6384,3.6384,3.6384,3.6384,0.0,0.0,USD,STOOQ:rubeur
1632,2002-04-12,3.6377,3.6377,3.6377,3.6377,0.0,0.0,USD,STOOQ:rubeur
1633,2002-04-15,3.6366,3.6366,3.6366,3.6366,0.0,0.0,USD,STOOQ:rubeur
1634,2002-04-16,3.6438,3.6438,3.6438,3.6438,0.0,0.0,USD,STOOQ:rubeur
1635,2002-04-17,3.6143,3.6143,3.6143,3.6143,0.0,0.0,USD,STOOQ:rubeur
1636,2002-04-18,3.6031,3.6031,3.6031,3.6031,0.0,0.0,USD,STOOQ:rubeur
1637,2002-04-19,3.6009,3.6009,3.6009,3.6009,0.0,0.0,USD,STOOQ:rubeur
1638,2002-04-22,3.6055,3.6055,3.6055,3.6055,0.0,0.0,USD,STOOQ:rubeur
1639,2002-04-23,3.6161,3.6161,3.6161,3.6161,0.0,0.0,USD,STOOQ:rubeur
1640,2002-04-24,3.6059,3.6059,3.6059,3.6059,0.0,0.0,USD,STOOQ:rubeur
1641,2002-04-25,3.5786,3.5786,3.5786,3.5786,0.0,0.0,USD,STOOQ:rubeur
1642,2002-04-26,3.5751,3.5751,3.5751,3.5751,0.0,0.0,USD,STOOQ:rubeur
1643,2002-04-29,3.5468,3.5468,3.5468,3.5468,0.0,0.0,USD,STOOQ:rubeur
1644,2002-04-30,3.5483,3.5483,3.5483,3.5483,0.0,0.0,USD,STOOQ:rubeur
1645,2002-05-02,3.5374,3.5374,3.5374,3.5374,0.0,0.0,USD,STOOQ:rubeur
1646,2002-05-06,3.499,3.499,3.499,3.499,0.0,0.0,USD,STOOQ:rubeur
1647,2002-05-07,3.4962,3.4962,3.4962,3.4962,0.0,0.0,USD,STOOQ:rubeur
1648,2002-05-08,3.5174,3.5174,3.5174,3.5174,0.0,0.0,USD,STOOQ:rubeur
1649,2002-05-09,3.5346,3.5346,3.5346,3.5346,0.0,0.0,USD,STOOQ:rubeur
1650,2002-05-10,3.504,3.504,3.504,3.504,0.0,0.0,USD,STOOQ:rubeur
1651,2002-05-13,3.4964,3.4964,3.4964,3.4964,0.0,0.0,USD,STOOQ:rubeur
1652,2002-05-14,3.5286,3.5286,3.5286,3.5286,0.0,0.0,USD,STOOQ:rubeur
1653,2002-05-15,3.5431,3.5431,3.5431,3.5431,0.0,0.0,USD,STOOQ:rubeur
1654,2002-05-16,3.5093,3.5093,3.5093,3.5093,0.0,0.0,USD,STOOQ:rubeur
1655,2002-05-17,3.4985,3.4985,3.4985,3.4985,0.0,0.0,USD,STOOQ:rubeur
1656,2002-05-20,3.4682,3.4682,3.4682,3.4682,0.0,0.0,USD,STOOQ:rubeur
1657,2002-05-21,3.4755,3.4755,3.4755,3.4755,0.0,0.0,USD,STOOQ:rubeur
1658,2002-05-22,3.4599,3.4599,3.4599,3.4599,0.0,0.0,USD,STOOQ:rubeur
1659,2002-05-23,3.4492,3.4492,3.4492,3.4492,0.0,0.0,USD,STOOQ:rubeur
1660,2002-05-24,3.4817,3.4817,3.4817,3.4817,0.0,0.0,USD,STOOQ:rubeur
1661,2002-05-27,3.4678,3.4678,3.4678,3.4678,0.0,0.0,USD,STOOQ:rubeur
1662,2002-05-28,3.4451,3.4451,3.4451,3.4451,0.0,0.0,USD,STOOQ:rubeur
1663,2002-05-29,3.4356,3.4356,3.4356,3.4356,0.0,0.0,USD,STOOQ:rubeur
1664,2002-05-31,3.4043,3.4043,3.4043,3.4043,0.0,0.0,USD,STOOQ:rubeur
1665,2002-06-03,3.4252,3.4252,3.4252,3.4252,0.0,0.0,USD,STOOQ:rubeur
1666,2002-06-04,3.381,3.381,3.381,3.381,0.0,0.0,USD,STOOQ:rubeur
1667,2002-06-05,3.3966,3.3966,3.3966,3.3966,0.0,0.0,USD,STOOQ:rubeur
1668,2002-06-06,3.3936,3.3936,3.3936,3.3936,0.0,0.0,USD,STOOQ:rubeur
1669,2002-06-07,3.3656,3.3656,3.3656,3.3656,0.0,0.0,USD,STOOQ:rubeur
1670,2002-06-10,3.3706,3.3706,3.3706,3.3706,0.0,0.0,USD,STOOQ:rubeur
1671,2002-06-11,3.3615,3.3615,3.3615,3.3615,0.0,0.0,USD,STOOQ:rubeur
1672,2002-06-12,3.3522,3.3522,3.3522,3.3522,0.0,0.0,USD,STOOQ:rubeur
1673,2002-06-13,3.3832,3.3832,3.3832,3.3832,0.0,0.0,USD,STOOQ:rubeur
1674,2002-06-14,3.3665,3.3665,3.3665,3.3665,0.0,0.0,USD,STOOQ:rubeur
1675,2002-06-17,3.3705,3.3705,3.3705,3.3705,0.0,0.0,USD,STOOQ:rubeur
1676,2002-06-18,3.3575,3.3575,3.3575,3.3575,0.0,0.0,USD,STOOQ:rubeur
1677,2002-06-19,3.3277,3.3277,3.3277,3.3277,0.0,0.0,USD,STOOQ:rubeur
1678,2002-06-20,3.3163,3.3163,3.3163,3.3163,0.0,0.0,USD,STOOQ:rubeur
1679,2002-06-21,3.288,3.288,3.288,3.288,0.0,0.0,USD,STOOQ:rubeur
1680,2002-06-24,3.2372,3.2372,3.2372,3.2372,0.0,0.0,USD,STOOQ:rubeur
1681,2002-06-25,3.2724,3.2724,3.2724,3.2724,0.0,0.0,USD,STOOQ:rubeur
1682,2002-06-26,3.2142,3.2142,3.2142,3.2142,0.0,0.0,USD,STOOQ:rubeur
1683,2002-06-27,3.2205,3.2205,3.2205,3.2205,0.0,0.0,USD,STOOQ:rubeur
1684,2002-06-28,3.1985,3.1985,3.1985,3.1985,0.0,0.0,USD,STOOQ:rubeur
1685,2002-07-01,3.1972,3.1972,3.1972,3.1972,0.0,0.0,USD,STOOQ:rubeur
1686,2002-07-02,3.2284,3.2284,3.2284,3.2284,0.0,0.0,USD,STOOQ:rubeur
1687,2002-07-03,3.2377,3.2377,3.2377,3.2377,0.0,0.0,USD,STOOQ:rubeur
1688,2002-07-04,3.2496,3.2496,3.2496,3.2496,0.0,0.0,USD,STOOQ:rubeur
1689,2002-07-05,3.253,3.253,3.253,3.253,0.0,0.0,USD,STOOQ:rubeur
1690,2002-07-08,3.2174,3.2174,3.2174,3.2174,0.0,0.0,USD,STOOQ:rubeur
1691,2002-07-09,3.2013,3.2013,3.2013,3.2013,0.0,0.0,USD,STOOQ:rubeur
1692,2002-07-10,3.1848,3.1848,3.1848,3.1848,0.0,0.0,USD,STOOQ:rubeur
1693,2002-07-11,3.2059,3.2059,3.2059,3.2059,0.0,0.0,USD,STOOQ:rubeur
1694,2002-07-12,3.2036,3.2036,3.2036,3.2036,0.0,0.0,USD,STOOQ:rubeur
1695,2002-07-15,3.1823,3.1823,3.1823,3.1823,0.0,0.0,USD,STOOQ:rubeur
1696,2002-07-16,3.1354,3.1354,3.1354,3.1354,0.0,0.0,USD,STOOQ:rubeur
1697,2002-07-17,3.1372,3.1372,3.1372,3.1372,0.0,0.0,USD,STOOQ:rubeur
1698,2002-07-18,3.1518,3.1518,3.1518,3.1518,0.0,0.0,USD,STOOQ:rubeur
1699,2002-07-19,3.1227,3.1227,3.1227,3.1227,0.0,0.0,USD,STOOQ:rubeur
