,date,secid,open,close,low,high,volume,currency,capitalization
37,2007-03-01,MOEXCH,3105.37,2983.31,2982.59,3105.37,873615.85,RUB,
38,2007-03-02,MOEXCH,2983.51,3028.44,2977.58,3028.44,101732.94,RUB,
39,2007-03-05,MOEXCH,3011.24,2937.81,2906.19,3017.44,1847443.55,RUB,
40,2007-03-06,MOEXCH,2937.85,2947.01,2924.45,2977.22,2276904.65,RUB,
41,2007-03-07,MOEXCH,2947.69,2946.27,2942.26,2954.63,88792.45,RUB,
42,2007-03-09,MOEXCH,2948.19,2955.06,2935.51,3000.46,1535039,RUB,
43,2007-03-12,MOEXCH,2967.78,2955.54,2946.26,2980.88,4340845.86,RUB,
44,2007-03-13,MOEXCH,2955.54,2911.62,2876.61,2962.87,1205392.47,RUB,
45,2007-03-14,MOEXCH,2911.5,2887.81,2825.96,2916.22,755546.15,RUB,
46,2007-03-15,MOEXCH,2895.01,2942.46,2889.41,2942.46,2069118.6,RUB,
47,2007-03-16,MOEXCH,2941.98,2949.87,2941.98,2959.1,328181.82,RUB,
48,2007-03-19,MOEXCH,2952.15,2952.15,2952.15,2967.71,848394.35,RUB,
49,2007-03-20,MOEXCH,2952.59,2930.38,2930.38,3061.1,936794.8,RUB,
50,2007-03-21,MOEXCH,2930.74,2949.3,2930.74,2949.54,381705.05,RUB,
51,2007-03-22,MOEXCH,2949.7,2962.59,2938.78,2963.51,1034494.92,RUB,
52,2007-03-23,MOEXCH,2962.51,2944.91,2943.79,2970.51,499370.53,RUB,
53,2007-03-26,MOEXCH,2945.87,2952.39,2945.87,2955.99,2729885.05,RUB,
54,2007-03-27,MOEXCH,2952.47,2939.71,2939.71,2954.15,905438.24,RUB,
55,2007-03-28,MOEXCH,2950.07,2975.87,2931.63,2977.16,4186956.35,RUB,
56,2007-03-29,MOEXCH,2968.79,2953.9,2924.42,2968.79,3363523.93,RUB,
57,2007-03-30,MOEXCH,2954.58,2946.36,2941.46,2955.66,380345.89,RUB,
58,2007-04-02,MOEXCH,2947.01,2892.77,2892.77,2947.01,725133.38,RUB,
59,2007-04-03,MOEXCH,2894.31,2857.83,2857,2900.81,8756840.66,RUB,
60,2007-04-04,MOEXCH,2857.83,2827.54,2827.54,2872.8,973847.76,RUB,
61,2007-04-05,MOEXCH,2826.79,2829.04,2803.33,2838.33,973257.99,RUB,
62,2007-04-06,MOEXCH,2828.71,2846.49,2828.44,2851.42,2416361.42,RUB,
63,2007-04-09,MOEXCH,2847.94,2887.74,2842.09,2889.13,3177593.21,RUB,
64,2007-04-10,MOEXCH,2880.85,2862.86,2855.94,2880.85,1107307.3,RUB,
65,2007-04-11,MOEXCH,2862.37,2847.1,2844.53,2863.15,800634.56,RUB,
66,2007-04-12,MOEXCH,2853.18,2883.05,2847.86,2883.05,1704839.02,RUB,
67,2007-04-13,MOEXCH,2882.56,2869.02,2865.26,2882.71,438004.09,RUB,
68,2007-04-16,MOEXCH,2870.98,2859.89,2859.89,2882,2169725.25,RUB,
69,2007-04-17,MOEXCH,2859.86,2800.47,2789.92,2860.42,1851203.24,RUB,
70,2007-04-18,MOEXCH,2801.03,2793.65,2793.65,2809.56,915164.94,RUB,
71,2007-04-19,MOEXCH,2793.25,2775.02,2730.48,2793.25,1385481.75,RUB,
72,2007-04-20,MOEXCH,2775.1,2791.15,2775.1,2794.62,1638855.7,RUB,
73,2007-04-23,MOEXCH,2791.61,2795.76,2780.57,2796.2,1754598.13,RUB,
74,2007-04-24,MOEXCH,2797.49,2796.64,2796.45,2799.68,2020677.21,RUB,
75,2007-04-25,MOEXCH,2785.86,2786.54,2784.16,2811.09,7482762.53,RUB,
76,2007-04-26,MOEXCH,2786.87,2765.75,2765.75,2800.51,1297661.38,RUB,
77,2007-04-27,MOEXCH,2765.62,2735.37,2735.37,2767.85,1039506.74,RUB,
78,2007-04-28,MOEXCH,2735.21,2738.1,2724.94,2738.69,572845.37,RUB,
79,2007-05-02,MOEXCH,2737.64,2758.54,2735.48,2762.04,1657914.86,RUB,
80,2007-05-03,MOEXCH,2758.67,2746.74,2746.71,2771.75,1386144.97,RUB,
81,2007-05-04,MOEXCH,2746.81,2749.03,2746.81,2756.67,1160212,RUB,
82,2007-05-07,MOEXCH,2749.13,2848.75,2748.8,2853.95,2072253.41,RUB,
83,2007-05-08,MOEXCH,2848.75,2826.53,2817.32,2886.16,1838514.53,RUB,
84,2007-05-10,MOEXCH,2825.09,2788.8,2770.76,2854.15,1112051.47,RUB,
85,2007-05-11,MOEXCH,2789.49,2787.75,2772.43,2821.48,1482552.61,RUB,
86,2007-05-14,MOEXCH,2787.59,2718.67,2718.67,2787.59,2416081.28,RUB,
87,2007-05-15,MOEXCH,2718.67,2717.08,2717.08,2724.83,486016.99,RUB,
88,2007-05-16,MOEXCH,2717.01,2702.54,2699.41,2717.01,906808.02,RUB,
89,2007-05-17,MOEXCH,2702.87,2698.67,2695.94,2718.19,2331148.29,RUB,
90,2007-05-18,MOEXCH,2698.6,2690.82,2683.77,2701.15,936682.38,RUB,
91,2007-05-21,MOEXCH,2691.05,2704.28,2691.05,2721.7,5905536.48,RUB,
92,2007-05-22,MOEXCH,2704.38,2685.97,2685.77,2705.03,793046.47,RUB,
93,2007-05-23,MOEXCH,2685.97,2681.05,2680.69,2690.45,674028.34,RUB,
94,2007-05-24,MOEXCH,2680.98,2679.89,2664.01,2681.05,587454.51,RUB,
95,2007-05-25,MOEXCH,2680.94,2668.55,2663.35,2680.94,204548.26,RUB,
96,2007-05-28,MOEXCH,2668.09,2635.22,2629.14,2674.63,647867.2,RUB,
97,2007-05-29,MOEXCH,2636.36,2632.88,2632.88,2642.88,3564355.99,RUB,
98,2007-05-30,MOEXCH,2632.95,2634.61,2622.36,2636.25,706224.38,RUB,
99,2007-05-31,MOEXCH,2634.54,2648.73,2619.51,2648.73,349610.57,RUB,
100,2007-06-01,MOEXCH,2649.45,2648.57,2620.99,2649.45,398462.78,RUB,
101,2007-06-04,MOEXCH,2648.44,2620.8,2620.8,2650.86,705728.33,RUB,
102,2007-06-05,MOEXCH,2621.45,2625.88,2621.45,2641.83,119226.61,RUB,
103,2007-06-06,MOEXCH,2626.04,2649.42,2621.35,2659.88,831399.82,RUB,
104,2007-06-07,MOEXCH,2649.42,2632.61,2632.61,2660.87,115891.08,RUB,
105,2007-06-08,MOEXCH,2631.56,2634.38,2628.83,2634.38,157512.48,RUB,
106,2007-06-09,MOEXCH,2635.56,2627.74,2627.74,2638.95,1022108.6,RUB,
107,2007-06-13,MOEXCH,2627.71,2597.37,2595.19,2627.74,101286.3,RUB,
108,2007-06-14,MOEXCH,2598.15,2615.38,2598.15,2622.01,411128.56,RUB,
109,2007-06-15,MOEXCH,2617.18,2605.59,2600.69,2617.54,438800.95,RUB,
110,2007-06-18,MOEXCH,2605.59,2603.2,2591.89,2608.75,240417.7,RUB,
111,2007-06-19,MOEXCH,2603.6,2607.13,2603.17,2616.18,2898199.2,RUB,
112,2007-06-20,MOEXCH,2607.2,2606.41,2606.41,2616.21,3637300.97,RUB,
113,2007-06-21,MOEXCH,2606.41,2600.98,2600.94,2615.89,1812835.5,RUB,
114,2007-06-22,MOEXCH,2600.98,2596.2,2595.94,2601.89,1608603.77,RUB,
115,2007-06-25,MOEXCH,2596.2,2607.01,2585.41,2607.01,4116730.46,RUB,
116,2007-06-26,MOEXCH,2607.01,2637.84,2607.01,2645.57,1847551.58,RUB,
117,2007-06-27,MOEXCH,2636.43,2618.17,2614.8,2636.43,358267.83,RUB,
118,2007-06-28,MOEXCH,2621.4,2608.68,2603.29,2632.76,855397.32,RUB,
119,2007-06-29,MOEXCH,2608.58,2596.76,2596.76,2608.88,3973174.27,RUB,
120,2007-07-02,MOEXCH,2597.06,2600.06,2590.06,2608.36,194244.6,RUB,
121,2007-07-03,MOEXCH,2599.15,2610.54,2598.79,2625.85,2966874.64,RUB,
122,2007-07-04,MOEXCH,2610.15,2631.44,2610.15,2632.07,1670634.96,RUB,
123,2007-07-05,MOEXCH,2631.57,2651.42,2629.64,2651.42,2871777.1,RUB,
124,2007-07-06,MOEXCH,2651.45,2714.67,2643.58,2714.67,5867044.98,RUB,
125,2007-07-09,MOEXCH,2714.8,2756.77,2701.02,2756.77,6063516.61,RUB,
126,2007-07-10,MOEXCH,2756.84,2731.39,2727.6,2784.22,3952844.56,RUB,
127,2007-07-11,MOEXCH,2731.39,2746.23,2725.74,2747.97,1818704.22,RUB,
128,2007-07-12,MOEXCH,2746.23,2780.4,2746.23,2780.82,2112038.96,RUB,
129,2007-07-13,MOEXCH,2780.96,2773.61,2759.89,2788.35,997237.89,RUB,
130,2007-07-16,MOEXCH,2773.58,2747.72,2722.36,2773.58,5921783.25,RUB,
131,2007-07-17,MOEXCH,2747.75,2712.22,2693.2,2748.57,475156.16,RUB,
132,2007-07-18,MOEXCH,2714.61,2720.33,2699.17,2726.55,1943452.54,RUB,
133,2007-07-19,MOEXCH,2722.7,2716.82,2716.82,2743.71,1766344.89,RUB,
134,2007-07-20,MOEXCH,2716.72,2730.11,2713.2,2732.66,6181330.21,RUB,
135,2007-07-23,MOEXCH,2731.69,2697.46,2697.46,2731.69,906569.58,RUB,
136,2007-07-24,MOEXCH,2697.36,2681.68,2681.52,2707.71,2927340.43,RUB,
137,2007-07-25,MOEXCH,2681.71,2632.21,2629.02,2681.71,3361430.8,RUB,
138,2007-07-26,MOEXCH,2632.21,2705.75,2599.96,2714.01,2624952.41,RUB,
139,2007-07-27,MOEXCH,2705.52,2669.32,2638.01,2705.52,446357.54,RUB,
140,2007-07-30,MOEXCH,2669.35,2695.81,2654.25,2697.12,6735651.9,RUB,
141,2007-07-31,MOEXCH,2695.94,2623.13,2623.13,2695.94,340464.8,RUB,
142,2007-08-01,MOEXCH,2622.97,2639.86,2618.26,2664.04,901967.64,RUB,
143,2007-08-02,MOEXCH,2639.76,2668.72,2639.73,2669.93,203137.47,RUB,
144,2007-08-03,MOEXCH,2668.56,2646.49,2646.49,2668.56,666284.41,RUB,
145,2007-08-06,MOEXCH,2645.74,2648.24,2636.45,2648.24,1056346.65,RUB,
146,2007-08-07,MOEXCH,2648.24,2638.66,2637.45,2648.5,961647.1,RUB,
147,2007-08-08,MOEXCH,2638.95,2653.8,2638.73,2653.93,710830.99,RUB,
148,2007-08-09,MOEXCH,2653.77,2617.14,2546.43,2653.77,5448714.62,RUB,
149,2007-08-10,MOEXCH,2617.11,2594.04,2588.45,2617.11,6207815.07,RUB,
150,2007-08-13,MOEXCH,2591.69,2601.7,2590.58,2604.84,295177.14,RUB,
151,2007-08-14,MOEXCH,2601.31,2589.92,2587.55,2601.31,1528467.21,RUB,
152,2007-08-15,MOEXCH,2589.76,2558.93,2558.7,2591.92,3086412.46,RUB,
153,2007-08-16,MOEXCH,2565.5,2555.88,2547.63,2580.6,1781003.22,RUB,
154,2007-08-17,MOEXCH,2556.89,2543.22,2536.09,2577.45,816680.66,RUB,
155,2007-08-20,MOEXCH,2548.02,2580.34,2548.02,2580.34,78680,RUB,
156,2007-08-21,MOEXCH,2580.34,2548.89,2539.63,2580.34,70203.5,RUB,
157,2007-08-22,MOEXCH,2549.13,2618.85,2549.13,2619.63,3659354.27,RUB,
158,2007-08-23,MOEXCH,2618.03,2526.89,2526.89,2618.03,4556105.71,RUB,
159,2007-08-24,MOEXCH,2526.6,2551,2516.66,2551,3503090.22,RUB,
160,2007-08-27,MOEXCH,2551.16,2601.29,2550.98,2624.34,896278.6,RUB,
161,2007-08-28,MOEXCH,2601.29,2544.93,2543.37,2601.29,822364.75,RUB,
162,2007-08-29,MOEXCH,2545.09,2571.51,2535.02,2572.58,1050970.82,RUB,
163,2007-08-30,MOEXCH,2571.38,2574.23,2571.38,2578.87,319161.01,RUB,
164,2007-08-31,MOEXCH,2574.13,2603.01,2566.09,2603.01,51930.97,RUB,
165,2007-09-03,MOEXCH,2593.89,2550.23,2550.23,2593.89,528118.29,RUB,
166,2007-09-04,MOEXCH,2550.75,2551.89,2545.45,2551.93,544619.36,RUB,
167,2007-09-05,MOEXCH,2551.92,2551.72,2544.37,2551.92,65513.22,RUB,
168,2007-09-06,MOEXCH,2551.72,2555.95,2551.52,2560.45,599807.8,RUB,
169,2007-09-07,MOEXCH,2555.69,2541.59,2536.03,2555.69,1068229.6,RUB,
170,2007-09-10,MOEXCH,2541.59,2509.17,2489.96,2541.59,2271443.37,RUB,
171,2007-09-11,MOEXCH,2513.52,2537.63,2513.52,2557.82,752944.38,RUB,
172,2007-09-12,MOEXCH,2536.49,2514.32,2465.42,2536.49,797592.3,RUB,
173,2007-09-13,MOEXCH,2514.06,2513.47,2501.64,2516.74,696553.49,RUB,
174,2007-09-14,MOEXCH,2513.44,2527.92,2505.46,2531.12,460777.36,RUB,
175,2007-09-17,MOEXCH,2528.21,2501.36,2500.28,2529.62,79703.18,RUB,
176,2007-09-18,MOEXCH,2512.63,2528.92,2512.63,2531.98,1040397.07,RUB,
177,2007-09-19,MOEXCH,2529.05,2513.06,2496.59,2556.61,1972602.24,RUB,
178,2007-09-20,MOEXCH,2515.67,2525.04,2515.67,2525.04,516021.54,RUB,
179,2007-09-21,MOEXCH,2524.49,2547.27,2518.14,2547.5,236255.93,RUB,
180,2007-09-24,MOEXCH,2548.52,2540.35,2524.21,2548.52,440462.99,RUB,
181,2007-09-25,MOEXCH,2540.19,2520.52,2520.52,2540.19,7102.6,RUB,
182,2007-09-26,MOEXCH,2524.44,2612.82,2524.44,2613.12,2394266.97,RUB,
183,2007-09-27,MOEXCH,2612.95,2650.86,2590.15,2650.86,1222857.84,RUB,
184,2007-09-28,MOEXCH,2651.22,2741.86,2601.7,2741.86,2652418.42,RUB,
185,2007-10-01,MOEXCH,2738.56,2601.95,2597.76,2738.56,532557.71,RUB,
186,2007-10-02,MOEXCH,2606.56,2615.72,2596.34,2623.29,395278.4,RUB,
187,2007-10-03,MOEXCH,2615.92,2579.38,2544.62,2615.92,278678.82,RUB,
188,2007-10-04,MOEXCH,2579.12,2604.48,2557.85,2605.55,443208.04,RUB,
189,2007-10-05,MOEXCH,2602.88,2579.55,2553.5,2602.88,2242087.57,RUB,
190,2007-10-08,MOEXCH,2579.55,2798.05,2558.57,2894.04,55579897.63,RUB,
191,2007-10-09,MOEXCH,2797.92,2788.3,2741.55,2842.36,11387638.61,RUB,
192,2007-10-10,MOEXCH,2788.76,2911.48,2788.76,2931.19,34599806.29,RUB,
193,2007-10-11,MOEXCH,2911.45,3098.39,2909.94,3098.39,22416143.77,RUB,
194,2007-10-12,MOEXCH,3098.39,3267.12,3097.6,3307.96,45382741.66,RUB,
195,2007-10-15,MOEXCH,3267.22,3226.9,3140.7,3278,25625245.57,RUB,
196,2007-10-16,MOEXCH,3226.61,3198.88,3180.63,3255.38,17510059.06,RUB,
197,2007-10-17,MOEXCH,3199.57,3218.47,3139.35,3231.2,5229939.08,RUB,
198,2007-10-18,MOEXCH,3218.34,3256.34,3178.84,3256.34,10928701.47,RUB,
199,2007-10-19,MOEXCH,3257.45,3339.52,3240.82,3360.99,45817608.37,RUB,
200,2007-10-22,MOEXCH,3338.47,3381.43,3146.14,3452.1,29092205.83,RUB,
201,2007-10-23,MOEXCH,3381.56,3517.95,3381.56,3517.95,9982982.14,RUB,
202,2007-10-24,MOEXCH,3518.51,3691.22,3495.24,3742.7,22903447.44,RUB,
203,2007-10-25,MOEXCH,3691.58,3622.89,3601.77,3761.26,14186164.32,RUB,
204,2007-10-26,MOEXCH,3622.86,3713.42,3588.22,3745.62,6657989.31,RUB,
205,2007-10-29,MOEXCH,3714.99,3715.42,3709.59,3759.66,3988009.97,RUB,
206,2007-10-30,MOEXCH,3715.55,3672.59,3646.9,3737.93,2350218.53,RUB,
207,2007-10-31,MOEXCH,3672.98,3743.35,3667.88,3752.76,6410732.61,RUB,
208,2007-11-01,MOEXCH,3743.42,3778.9,3741.93,3858.22,13817972.2,RUB,
209,2007-11-02,MOEXCH,3779.16,3777.16,3777.16,3816.88,2342662.01,RUB,
210,2007-11-06,MOEXCH,3772.06,3784.45,3740.11,3797.28,18254120.79,RUB,
211,2007-11-07,MOEXCH,3785.14,3776.08,3750.81,3788.76,2067100.59,RUB,
212,2007-11-08,MOEXCH,3768.2,3786.07,3762.09,3786.07,6117039.5,RUB,
213,2007-11-09,MOEXCH,3783.43,3837.58,3761.6,3837.58,3779965.29,RUB,
214,2007-11-12,MOEXCH,3837.51,3953.01,3804.7,3953.01,32028102.46,RUB,
215,2007-11-13,MOEXCH,3953.04,4030.09,3950.13,4030.09,8661457.34,RUB,
216,2007-11-14,MOEXCH,4030.35,4030.25,3964.69,4077.57,11125277.56,RUB,
217,2007-11-15,MOEXCH,4029.92,4230.34,4024.45,4233.98,10993486.74,RUB,
218,2007-11-16,MOEXCH,4241.32,4135.4,4115.92,4476.2,32328079.3,RUB,
219,2007-11-19,MOEXCH,4130.38,4038.17,4033.47,4166.2,11584681.94,RUB,
220,2007-11-20,MOEXCH,4041.99,4014.31,3985.81,4176.91,9357441.63,RUB,
221,2007-11-21,MOEXCH,4014.31,3999.32,3968.27,4028.8,7131584.99,RUB,
222,2007-11-22,MOEXCH,3999.39,3913.53,3876.71,4006.38,7955481.31,RUB,
223,2007-11-23,MOEXCH,3913,3843.92,3842.7,3936.36,10419495.03,RUB,
224,2007-11-26,MOEXCH,3842.61,3972.55,3814.01,3975.59,44925132.39,RUB,
225,2007-11-27,MOEXCH,3974.35,3954.34,3939.94,3981.57,6503024.72,RUB,
226,2007-11-28,MOEXCH,3954.21,4008.82,3920.33,4008.82,5649863.65,RUB,
227,2007-11-29,MOEXCH,4012.19,3987.7,3949.09,4041.2,3674885.48,RUB,
228,2007-11-30,MOEXCH,3987.34,4133.65,3987.34,4133.65,11502597.18,RUB,
229,2007-12-03,MOEXCH,4137.74,4168.1,4093.05,4197.31,4488879.31,RUB,
230,2007-12-04,MOEXCH,4168.18,4121.68,4119.18,4168.18,1114391.65,RUB,
231,2007-12-05,MOEXCH,4133.97,4265.18,4133.97,4265.18,6604549.58,RUB,
232,2007-12-06,MOEXCH,4265.41,4341.3,4248.58,4372.17,13804458.77,RUB,
233,2007-12-07,MOEXCH,4341.23,4316.64,4242.49,4341.23,6462960.14,RUB,
234,2007-12-10,MOEXCH,4316.87,4271.66,4254.47,4319.7,2551099.08,RUB,
235,2007-12-11,MOEXCH,4271.43,4297.78,4254.05,4322.28,3611189.98,RUB,
236,2007-12-12,MOEXCH,4297.78,4307.36,4275.57,4327.43,4958671.33,RUB,
237,2007-12-13,MOEXCH,4307.52,4317.84,4282.99,4318.04,6259373.35,RUB,
238,2007-12-14,MOEXCH,4317.13,4507.93,4317.13,4600.41,7536908.12,RUB,
239,2007-12-17,MOEXCH,4507.93,4517.41,4377.68,4530.77,7828573.97,RUB,
240,2007-12-18,MOEXCH,4520.19,4621.06,4508.76,4645.63,9487957.34,RUB,
241,2007-12-19,MOEXCH,4621.26,4658.22,4613.14,4658.22,2601778.37,RUB,
242,2007-12-20,MOEXCH,4658.15,4563.19,4555.79,4664.85,3289723.03,RUB,
243,2007-12-21,MOEXCH,4563.29,4735.97,4521.85,4773.18,24587179.94,RUB,
244,2007-12-24,MOEXCH,4735.42,4693.05,4692.92,4746.08,2628645.73,RUB,
245,2007-12-25,MOEXCH,4693.51,4701.14,4693.51,4751.13,7842146.95,RUB,
246,2007-12-26,MOEXCH,4701.27,4796.95,4701.27,4796.95,9081333.81,RUB,
247,2007-12-27,MOEXCH,4796.95,4897.16,4796.95,4943.1,11690913.48,RUB,
248,2007-12-28,MOEXCH,4897.26,5045.99,4887.36,5050.17,16855000.47,RUB,
249,2008-01-09,MOEXCH,5142.62,5247.39,5080.92,5321.89,51751096.01,RUB,
250,2008-01-10,MOEXCH,5246.63,5297.4,5222.2,5344.91,132240728.16,RUB,
251,2008-01-11,MOEXCH,5291.08,5148.45,5127.14,5291.08,49836987.83,RUB,
252,2008-01-14,MOEXCH,5148.45,4883.01,4875.07,5203.16,50547836.37,RUB,
253,2008-01-15,MOEXCH,4883.01,5025.12,4808.5,5189.59,56897727.08,RUB,
254,2008-01-16,MOEXCH,5030.18,4893.41,4760.54,5031.19,64590231.98,RUB,
255,2008-01-17,MOEXCH,4893.3,4796.69,4670.46,5001.77,36233273.78,RUB,
256,2008-01-18,MOEXCH,4741.04,4656.26,4599.99,4786.72,45570655.94,RUB,
257,2008-01-21,MOEXCH,4655.86,4326.94,4284.32,4655.86,50820902.82,RUB,
258,2008-01-22,MOEXCH,4317.07,4401.89,3967.16,4534.22,68308615.77,RUB,
259,2008-01-23,MOEXCH,4402.14,4379.22,4374.63,4538.21,49996440.01,RUB,
260,2008-01-24,MOEXCH,4360.75,5005.19,4360.75,5018.78,71171881.44,RUB,
261,2008-01-25,MOEXCH,5007.97,5128.88,4915.87,5260.58,98202689.18,RUB,
262,2008-01-28,MOEXCH,5108.14,5002.61,4869.97,5108.14,55086106.54,RUB,
263,2008-01-29,MOEXCH,5002.77,5078.47,5002.77,5141.3,52573299.11,RUB,
264,2008-01-30,MOEXCH,5077.21,4829.97,4829.97,5077.21,18235959.41,RUB,
265,2008-01-31,MOEXCH,4829.88,4588.31,4559.38,4894.96,48369817.62,RUB,
266,2008-02-01,MOEXCH,4588.56,5001.24,4588.56,5001.43,68373054.15,RUB,
267,2008-02-04,MOEXCH,5001.24,5277.83,5001.24,5284.45,61070103.04,RUB,
268,2008-02-05,MOEXCH,5278.59,5451.65,5263.23,5818.52,196177483.42,RUB,
269,2008-02-06,MOEXCH,5437.99,5369.58,5098.5,5551.79,84922273.56,RUB,
270,2008-02-07,MOEXCH,5369.07,5282.19,5136.2,5409.98,48816829.4,RUB,
271,2008-02-08,MOEXCH,5282.19,5333.53,5282.19,5474.13,38356897.73,RUB,
272,2008-02-11,MOEXCH,5333.53,5473.21,5333.27,5540.7,63038110.05,RUB,
273,2008-02-12,MOEXCH,5471.95,5648.13,5471.95,5659.5,84374190.34,RUB,
274,2008-02-13,MOEXCH,5646.36,5569.99,5494.06,5694.94,113875194.43,RUB,
275,2008-02-14,MOEXCH,5569.99,5708.93,5559.52,5718.71,101039434.98,RUB,
276,2008-02-15,MOEXCH,5709.69,5800.78,5591.64,5935.42,103853397.83,RUB,
277,2008-02-18,MOEXCH,5801.11,5870.66,5756.88,5878.46,58045929.96,RUB,
278,2008-02-19,MOEXCH,5870.68,5898.19,5799.13,5991.33,54268578.71,RUB,
279,2008-02-20,MOEXCH,5898.19,5834.86,5777.78,5908.44,41779525.66,RUB,
280,2008-02-21,MOEXCH,5876.09,5876.46,5841.86,5958.33,54302723.06,RUB,
281,2008-02-22,MOEXCH,5876.38,5794.25,5722.19,5876.38,65336066,RUB,
282,2008-02-26,MOEXCH,5794.5,5912,5794.5,5965.76,111280860.91,RUB,
283,2008-02-27,MOEXCH,5912.25,5890.05,5847.5,5962.16,138138958.23,RUB,
284,2008-02-28,MOEXCH,5882.71,5871.76,5796.2,5918.77,82563031.99,RUB,
285,2008-02-29,MOEXCH,5871.75,5830.78,5720.49,5937.16,101612216.83,RUB,
286,2008-03-03,MOEXCH,5830.7,5810.26,5723.07,5830.7,43624430.06,RUB,
287,2008-03-04,MOEXCH,5810.26,5843.81,5805.02,5962.67,40071801.66,RUB,
288,2008-03-05,MOEXCH,5843.81,5872.48,5793.98,5887.05,70107357.18,RUB,
289,2008-03-06,MOEXCH,5875.52,5727.56,5657.05,5963.53,148906695.22,RUB,
290,2008-03-07,MOEXCH,5727.51,5472.09,5356.74,5727.51,99661918.34,RUB,
291,2008-03-11,MOEXCH,5471.84,5290.74,5098.92,5471.84,93961700.52,RUB,
292,2008-03-12,MOEXCH,5291.45,5294.67,5261.94,5460.53,85257109.95,RUB,
293,2008-03-13,MOEXCH,5294.69,5170.87,5104.61,5294.95,30050163.8,RUB,
294,2008-03-14,MOEXCH,5170.93,5291.2,5170.93,5397.49,54750026.39,RUB,
295,2008-03-17,MOEXCH,5290.82,5218.09,5141.14,5292.15,41344044.64,RUB,
296,2008-03-18,MOEXCH,5219.14,5225.17,5199.94,5287.89,47711648.02,RUB,
297,2008-03-19,MOEXCH,5225.19,5297.41,5225.19,5351.16,54971770.08,RUB,
298,2008-03-20,MOEXCH,5296.7,5159.93,5092.1,5303.83,37357939.67,RUB,
