,date,secid,open,close,low,high,volume,currency,capitalization
104,2014-04-21,RVI,34.52,37.51,34.14,37.6,0,,0
105,2014-04-22,RVI,37.39,37.31,36.71,39.34,0,,0
106,2014-04-23,RVI,37.54,38.46,37.26,38.6,0,,0
107,2014-04-24,RVI,37.78,44.69,37.51,44.85,0,,0
108,2014-04-25,RVI,44.99,45.68,43.82,48.55,0,,0
109,2014-04-28,RVI,45.81,42.68,42.5,49.11,0,,0
110,2014-04-29,RVI,42.99,40.83,38.82,43.44,0,,0
111,2014-04-30,RVI,41.04,41.35,37.97,43.87,0,,0
112,2014-05-02,RVI,41.1,42.35,40.79,43.72,0,,0
113,2014-05-05,RVI,42.42,43.25,42.26,43.91,0,,0
114,2014-05-06,RVI,43.26,39.5,39.27,43.78,0,,0
115,2014-05-07,RVI,39.61,35.36,33.84,40.24,0,,0
116,2014-05-08,RVI,35.26,35.8,34.1,42.39,0,,0
117,2014-05-12,RVI,36.37,35.33,33.49,38.57,0,,0
118,2014-05-13,RVI,35.69,31.71,31.11,36.19,0,,0
119,2014-05-14,RVI,32.19,30.5,30.25,32.39,0,,0
120,2014-05-15,RVI,30.77,29.04,28.26,31.12,0,,0
121,2014-05-16,RVI,28.4,29.23,28.02,30.33,0,,0
122,2014-05-19,RVI,29,28.94,28.24,31.79,0,,0
123,2014-05-20,RVI,28.71,28.33,27.85,30.42,0,,0
124,2014-05-21,RVI,28.52,29.55,28.44,29.65,0,,0
125,2014-05-22,RVI,29.22,28.77,28.61,30,0,,0
126,2014-05-23,RVI,28.62,28.35,27.98,29.64,0,,0
127,2014-05-26,RVI,28.49,27.87,27.16,29.95,0,,0
128,2014-05-27,RVI,27.95,28.98,27.7,29.78,0,,0
129,2014-05-28,RVI,28.9,28.56,28.21,29.84,0,,0
130,2014-05-29,RVI,28.36,28.51,27.59,29.16,0,,0
131,2014-05-30,RVI,28.39,27.81,27.52,28.82,0,,0
132,2014-06-02,RVI,28.1,26.97,26.18,30.53,0,,0
133,2014-06-03,RVI,26.84,26.96,26.68,28.71,0,,0
134,2014-06-04,RVI,26.94,26.78,26.5,28.48,0,,0
135,2014-06-05,RVI,26.56,26.86,25.85,27.22,0,,0
136,2014-06-06,RVI,26.78,28.16,26.47,28.23,0,,0
137,2014-06-09,RVI,26.67,26.82,24.62,29.3,0,,0
138,2014-06-10,RVI,28.95,27.49,27.05,30.38,0,,0
139,2014-06-11,RVI,27.38,27.15,26.47,28.05,0,,0
140,2014-06-13,RVI,27.02,28.27,26.7,29.95,0,RUB,0
141,2014-06-16,RVI,28.08,29.53,28.07,30.65,0,,0
142,2014-06-17,RVI,29.66,27.55,27.11,29.78,0,,0
143,2014-06-18,RVI,27.03,27.3,26.7,28.3,0,,0
144,2014-06-19,RVI,27.86,26.26,25.55,28.34,0,,0
145,2014-06-20,RVI,26.98,27.75,26.94,28.48,0,,0
146,2014-06-23,RVI,27.61,26.97,26.4,28.49,0,,0
147,2014-06-24,RVI,26.62,25.97,25.77,27.65,0,,0
148,2014-06-25,RVI,25.72,29.05,25.37,29.14,0,,0
149,2014-06-26,RVI,27.55,28.73,26.94,29.53,0,,0
150,2014-06-27,RVI,29.07,28.8,27.86,29.6,0,,0
151,2014-06-30,RVI,28.12,30.31,27.78,30.64,0,,0
152,2014-07-01,RVI,31.1,29.19,29.19,31.95,0,,0
153,2014-07-02,RVI,28.89,29.23,27.14,29.68,0,,0
154,2014-07-03,RVI,28.37,27.29,27.01,29.95,0,,0
155,2014-07-04,RVI,28.37,30.46,27.17,30.46,0,,0
156,2014-07-07,RVI,28.59,28.97,26.89,30.42,0,,0
157,2014-07-08,RVI,29.12,29.25,25.65,30.11,0,,0
158,2014-07-09,RVI,28.49,28.17,26.95,30.34,0,,0
159,2014-07-10,RVI,28.44,28.86,27.66,31.3,0,,0
160,2014-07-11,RVI,28.18,29.47,28.03,31.31,0,,0
161,2014-07-14,RVI,29.18,29.7,28.29,31.05,0,,0
162,2014-07-15,RVI,29.48,28.89,28.22,30.69,0,,0
163,2014-07-16,RVI,29,28.2,27.61,29.66,0,,0
164,2014-07-17,RVI,27.95,29.96,27.68,31.22,0,,0
165,2014-07-18,RVI,29.99,32.06,29.27,35.19,0,,0
166,2014-07-21,RVI,31.91,35.01,31.74,35.18,0,,0
167,2014-07-22,RVI,35.45,33.52,32.58,35.98,0,,0
168,2014-07-23,RVI,33.55,33.7,31.56,34.86,0,,0
169,2014-07-24,RVI,33.74,34.98,33.65,35.84,0,,0
170,2014-07-25,RVI,35.04,35.11,31.87,35.68,0,,0
171,2014-07-28,RVI,37.11,37.81,35.42,38.31,0,,0
172,2014-07-29,RVI,38.14,37.31,36.44,38.28,0,,0
173,2014-07-30,RVI,37.39,35.77,34.1,38.53,0,,0
174,2014-07-31,RVI,35.92,35.83,33.97,36.15,0,,0
175,2014-08-01,RVI,36.57,36.43,35.96,37.77,0,,0
176,2014-08-04,RVI,36.45,36.61,34.72,36.86,0,,0
177,2014-08-05,RVI,36.48,36.62,35.37,37.12,0,,0
178,2014-08-06,RVI,36.48,38.24,36.2,39.21,0,,0
179,2014-08-07,RVI,38.14,38.87,37.85,39.37,0,,0
180,2014-08-08,RVI,40.95,38.44,37.12,41.62,0,,0
181,2014-08-11,RVI,39.09,36.64,35.26,39.4,0,,0
182,2014-08-12,RVI,37.27,36.75,36.64,38.2,0,,0
183,2014-08-13,RVI,36.52,34.93,34.1,37.65,0,,0
184,2014-08-14,RVI,34.88,32.51,32.37,35.35,0,,0
185,2014-08-15,RVI,32.35,31.62,31.16,33.66,0,,0
186,2014-08-18,RVI,30.75,32.06,30.69,34.74,0,,0
187,2014-08-19,RVI,31.87,32.08,31.43,32.79,0,,0
188,2014-08-20,RVI,32.17,32.74,31.84,33.19,0,,0
189,2014-08-21,RVI,32.58,30.77,30.46,32.95,0,,0
190,2014-08-22,RVI,30.68,32.19,29.98,32.69,0,,0
191,2014-08-25,RVI,32.53,31.89,31.71,33,0,,0
192,2014-08-26,RVI,31.57,32.38,31.45,32.74,0,,0
193,2014-08-27,RVI,32.27,31.82,31.1,32.44,0,,0
194,2014-08-28,RVI,31.85,33.83,31.67,34.6,0,,0
195,2014-08-29,RVI,33.65,35.02,33.16,35.18,0,,0
196,2014-09-01,RVI,34.71,36.05,34.68,36.87,0,,0
197,2014-09-02,RVI,36.02,36.21,35.87,36.89,0,,0
198,2014-09-03,RVI,35.88,32.13,31.88,36.24,0,,0
199,2014-09-04,RVI,31.97,32.52,31.64,33.44,0,,0
200,2014-09-05,RVI,32.5,32.4,30.75,33.39,0,,0
201,2014-09-08,RVI,32.43,31.5,30.92,34.7,0,,0
202,2014-09-09,RVI,32.08,30.63,29.73,33.46,0,,0
203,2014-09-10,RVI,31.07,32.24,30.84,32.62,0,,0
204,2014-09-11,RVI,32.37,32.26,31.58,33.75,0,,0
205,2014-09-12,RVI,34.86,34.03,32.06,35.63,0,,0
206,2014-09-15,RVI,33.95,30.71,30.2,34.87,0,,0
207,2014-09-16,RVI,30.91,30.22,29.34,31,0,,0
208,2014-09-17,RVI,30.51,30.76,28.51,31.58,0,,0
209,2014-09-18,RVI,31.1,31.63,30.68,32.16,0,,0
210,2014-09-19,RVI,31.63,31.91,29.51,33.51,0,,0
211,2014-09-22,RVI,31.98,32.54,31.82,33.72,0,,0
212,2014-09-23,RVI,31.74,31.34,31.28,32.61,0,,0
213,2014-09-24,RVI,30.65,28.85,28.25,32.33,0,,0
214,2014-09-25,RVI,28.8,30.29,28.34,30.46,0,,0
215,2014-09-26,RVI,30.39,31,29.72,31.81,0,,0
216,2014-09-29,RVI,31.07,31.64,29.43,36.07,0,,0
217,2014-09-30,RVI,30.98,31.4,29.76,32.27,0,,0
218,2014-10-01,RVI,30.98,32.62,30.72,33.14,0,,0
219,2014-10-02,RVI,32,31.84,31.55,34.71,0,,0
220,2014-10-03,RVI,31.95,31.74,30.68,33.47,0,,0
221,2014-10-06,RVI,31.3,31.67,30.89,34.96,0,,0
222,2014-10-07,RVI,32.02,32.03,31.13,32.79,0,,0
223,2014-10-08,RVI,31.87,31.88,30.43,33.41,0,,0
224,2014-10-09,RVI,32.07,30.64,29.51,33.06,0,,0
225,2014-10-10,RVI,30.01,33.63,29.89,37.09,0,,0
226,2014-10-13,RVI,33.38,31.57,30.47,35.16,0,,0
227,2014-10-14,RVI,31.36,32.91,30.31,33.32,0,,0
228,2014-10-15,RVI,32.34,33.17,31.29,34.85,0,,0
229,2014-10-16,RVI,33.35,33.87,31.17,35.12,0,,0
230,2014-10-17,RVI,34.07,33.04,32.84,35.4,0,,0
231,2014-10-20,RVI,33.33,34.42,31.17,35.16,0,,0
232,2014-10-21,RVI,34.71,33.25,33.04,35.28,0,,0
233,2014-10-22,RVI,33.14,33.75,32.49,34.56,0,,0
234,2014-10-23,RVI,33.71,33.71,33.09,35.32,0,,0
235,2014-10-24,RVI,34.12,34.59,33.56,34.76,0,,0
236,2014-10-27,RVI,34.51,34.15,33.41,35.15,0,,0
237,2014-10-28,RVI,34.24,35.85,34.13,36.07,0,,0
238,2014-10-29,RVI,35.85,35.43,35.08,36.22,0,,0
239,2014-10-30,RVI,35.61,32.61,31.51,36.09,0,,0
240,2014-10-31,RVI,33.66,31.91,31.82,34.89,0,,0
241,2014-11-03,RVI,31.83,32.71,31.52,33.48,0,,0
242,2014-11-05,RVI,33.04,35.71,32.85,36.01,0,,0
243,2014-11-06,RVI,35.89,40.91,35.25,41.41,0,,0
244,2014-11-07,RVI,41.1,40.7,37.92,42.52,0,,0
245,2014-11-10,RVI,37.4,37.99,35.31,39.78,0,,0
246,2014-11-11,RVI,41.38,39.55,39.25,42.44,0,,0
247,2014-11-12,RVI,38.77,38.13,37.75,40.25,0,,0
248,2014-11-13,RVI,38.6,40.89,37.16,41.69,0,,0
249,2014-11-14,RVI,41.05,38.03,37.5,42.15,0,,0
250,2014-11-17,RVI,38.3,38.56,37.21,40.68,0,,0
251,2014-11-18,RVI,38.82,36.75,35.46,38.83,0,,0
252,2014-11-19,RVI,36.74,36.87,36.12,37.95,0,,0
253,2014-11-20,RVI,36.94,35.35,35.15,37.02,0,,0
254,2014-11-21,RVI,35.5,34.24,33.74,35.89,0,,0
255,2014-11-24,RVI,33.89,32.72,31.43,34.48,0,,0
256,2014-11-25,RVI,31.93,34.32,31.93,34.68,0,,0
257,2014-11-26,RVI,33.97,35.44,33.79,36.06,0,,0
258,2014-11-27,RVI,35.61,37.47,34.93,38.26,0,,0
259,2014-11-28,RVI,37.43,37.62,35.82,39.3,0,,0
260,2014-12-01,RVI,37.72,43,37.11,43.68,0,,0
261,2014-12-02,RVI,43.64,43.1,41,44.14,0,,0
262,2014-12-03,RVI,43.85,42.21,40.55,44.9,0,,0
263,2014-12-04,RVI,41.83,42.35,39.76,44.12,0,,0
264,2014-12-05,RVI,42.28,43.49,41.09,45.52,0,,0
265,2014-12-08,RVI,37.68,44.19,36.45,45.92,0,,0
266,2014-12-09,RVI,46.55,55.49,45.87,60.56,0,,0
267,2014-12-10,RVI,52.33,49.23,45.25,53.79,0,,0
268,2014-12-11,RVI,50.68,49.86,48.23,54.15,0,,0
269,2014-12-12,RVI,49.61,56.5,49.42,57.11,0,,0
270,2014-12-15,RVI,55.92,74.54,55.84,75.16,0,,0
271,2014-12-16,RVI,72.57,112.08,68.95,121.41,0,,0
272,2014-12-17,RVI,107.11,96.77,84.25,115.14,0,,0
273,2014-12-18,RVI,96.21,82.97,80.55,97.59,0,,0
274,2014-12-19,RVI,83.62,74.73,74.31,90.28,0,,0
275,2014-12-22,RVI,73.45,60.99,57.08,73.69,0,,0
276,2014-12-23,RVI,57.99,59.83,57.64,66.02,0,,0
277,2014-12-24,RVI,61.74,64.73,61.74,65.03,0,,0
278,2014-12-25,RVI,62.75,58.99,56.16,62.9,0,,0
279,2014-12-26,RVI,56.16,57.32,54.97,59.12,0,,0
280,2014-12-29,RVI,58.69,62.61,58.18,64.88,0,,0
281,2014-12-30,RVI,61.06,66.2,61,69.94,0,,0
282,2015-01-05,RVI,67.19,74.3,64.92,78.67,0,,0
283,2015-01-06,RVI,72.58,72.64,71.93,77.12,0,,0
284,2015-01-08,RVI,67.01,68.13,62.72,76.22,0,,0
285,2015-01-09,RVI,64.18,67.23,61.37,73.26,0,,0
286,2015-01-12,RVI,68.01,67.29,65.69,73.69,0,,0
287,2015-01-13,RVI,66.44,69.93,64.26,71.15,0,,0
288,2015-01-14,RVI,70.01,69.56,68.72,74.83,0,,0
289,2015-01-15,RVI,69.75,65.47,65.29,72.2,0,,0
290,2015-01-16,RVI,65.67,59.79,59.65,66.1,0,,0
291,2015-01-19,RVI,60.38,59.92,57.72,63.55,0,,0
292,2015-01-20,RVI,61.11,59.71,58.77,61.41,0,,0
293,2015-01-21,RVI,60.41,56.09,55.39,60.65,0,,0
294,2015-01-22,RVI,56.4,53.63,53.48,58.01,0,,0
295,2015-01-23,RVI,54.57,53.77,49.49,55.22,0,,0
296,2015-01-26,RVI,53.43,61.96,52.87,62.26,0,,0
297,2015-01-27,RVI,61.58,59.74,59.67,68.69,0,,0
298,2015-01-28,RVI,59.92,61.65,58.11,62.54,0,,0
299,2015-01-29,RVI,62,60.37,60.34,63.23,0,,0
300,2015-01-30,RVI,61.23,63.37,60.32,64.56,0,,0
301,2015-02-02,RVI,64.14,62.28,61.93,66.1,0,,0
302,2015-02-03,RVI,62.31,56.69,56.32,64.65,0,,0
303,2015-02-04,RVI,57.84,59.47,55.46,59.73,0,,0
304,2015-02-05,RVI,58.41,58.11,55.24,62.17,0,,0
305,2015-02-06,RVI,58.07,56.19,54.54,59.97,0,,0
306,2015-02-09,RVI,52.08,54.36,45.32,60.15,0,,0
307,2015-02-10,RVI,53.35,58.01,53.25,60.69,0,,0
308,2015-02-11,RVI,55.99,60.02,54.38,60.65,0,,0
309,2015-02-12,RVI,64.21,60.38,54.54,66.94,0,,0
310,2015-02-13,RVI,60.29,55.58,54.79,60.31,0,,0
311,2015-02-16,RVI,55.48,55.93,55.11,58.08,0,,0
312,2015-02-17,RVI,55.74,54.16,52.82,56.24,0,,0
313,2015-02-18,RVI,55.56,53.16,52.9,56.07,0,,0
314,2015-02-19,RVI,52.6,54.59,52.46,54.91,0,,0
315,2015-02-20,RVI,52.28,51.33,51.17,53.12,0,,0
316,2015-02-24,RVI,51.46,53.36,49.86,54.37,0,,0
317,2015-02-25,RVI,53.14,52.27,52.17,53.87,0,,0
318,2015-02-26,RVI,51.08,50.96,49.73,51.52,0,,0
319,2015-02-27,RVI,51.38,49.6,48.94,51.5,0,,0
320,2015-03-02,RVI,50.32,51.39,50.31,53.48,0,,0
321,2015-03-03,RVI,51.25,51.26,51.17,53.13,0,,0
322,2015-03-04,RVI,51.38,50.09,48.02,52.31,0,,0
323,2015-03-05,RVI,48.96,47.65,47.25,51.41,0,,0
324,2015-03-06,RVI,47.98,44.46,44.45,49.4,0,,0
325,2015-03-10,RVI,40.13,44.42,40.09,47.58,0,,0
326,2015-03-11,RVI,45.94,50.37,45.82,53.25,0,,0
327,2015-03-12,RVI,51.16,50.2,49.52,54.26,0,,0
328,2015-03-13,RVI,49.4,51.09,48.52,53.47,0,,0
329,2015-03-16,RVI,50.91,51.15,50.05,56.69,0,,0
330,2015-03-17,RVI,51.02,44.96,43.41,51.29,0,,0
331,2015-03-18,RVI,44.79,42.96,42.6,47.14,0,,0
332,2015-03-19,RVI,42.92,42.05,41.94,46.1,0,,0
333,2015-03-20,RVI,42.24,42.8,41.18,43.21,0,,0
334,2015-03-23,RVI,42.9,44.83,42.48,46.18,0,,0
335,2015-03-24,RVI,44.45,44.03,42.65,45.57,0,,0
336,2015-03-25,RVI,41.95,42.64,40.1,42.81,0,,0
337,2015-03-26,RVI,41.65,43.08,39.6,43.48,0,,0
338,2015-03-27,RVI,42.96,43.25,42.08,43.99,0,,0
339,2015-03-30,RVI,43.68,43.98,43.04,45.7,0,,0
340,2015-03-31,RVI,43.11,43.49,42.21,44.13,0,,0
341,2015-04-01,RVI,41.97,41.2,38.79,42.78,0,,0
342,2015-04-02,RVI,41.54,39.44,39.31,42.91,0,,0
343,2015-04-03,RVI,39.48,41.54,38.5,41.91,0,,0
344,2015-04-06,RVI,38.61,40.36,37.89,45.62,0,,0
345,2015-04-07,RVI,39.9,40.67,38.67,41.92,0,,0
346,2015-04-08,RVI,41.4,36.73,36.05,41.53,0,,0
347,2015-04-09,RVI,35.83,39.16,35.8,39.99,0,,0
348,2015-04-10,RVI,39.39,38.43,34.65,41.22,0,,0
349,2015-04-13,RVI,38.23,40.1,37.88,41.26,0,,0
350,2015-04-14,RVI,40.39,40.21,38.91,41.16,0,,0
351,2015-04-15,RVI,39.59,37.49,35.49,40.47,0,,0
352,2015-04-16,RVI,37.52,35.9,35,38.78,0,,0
353,2015-04-17,RVI,35.14,37.14,34.08,37.42,0,,0
354,2015-04-20,RVI,36.95,38.37,35.11,39.66,0,,0
355,2015-04-21,RVI,38.24,38.19,37.13,38.99,0,,0
356,2015-04-22,RVI,37.88,37.77,37.38,38.94,0,,0
357,2015-04-23,RVI,37.7,36.09,35.86,38.56,0,,0
358,2015-04-24,RVI,36.15,35.67,35.62,37.27,0,,0
359,2015-04-27,RVI,35.91,36.62,35.21,37.73,0,,0
360,2015-04-28,RVI,36.59,35.77,35.77,38.88,0,,0
361,2015-04-29,RVI,35.88,35.61,35.42,37.49,0,,0
362,2015-04-30,RVI,35.88,35.6,35.08,38.62,0,,0
363,2015-05-05,RVI,35.41,35.75,34.25,37.8,0,,0
364,2015-05-06,RVI,35.62,36.34,33.85,36.34,0,,0
365,2015-05-07,RVI,36.51,36.1,35.54,37.79,0,,0
366,2015-05-08,RVI,34.85,35.34,32.58,35.8,0,,0
367,2015-05-12,RVI,40.2,37.23,37.23,41.17,0,,0
368,2015-05-13,RVI,35.76,32.96,32.85,36.28,0,,0
369,2015-05-14,RVI,32.89,33.98,32.17,35.5,0,,0
370,2015-05-15,RVI,34.12,30.77,30.49,34.4,0,,0
371,2015-05-18,RVI,30.86,31.92,30.34,32.41,0,,0
372,2015-05-19,RVI,31.79,33.99,31.64,34.31,0,,0
373,2015-05-20,RVI,33.92,34.36,33.41,35.34,0,,0
374,2015-05-21,RVI,34.41,33.51,33.04,35.16,0,,0
375,2015-05-22,RVI,33.17,33.51,32.44,33.8,0,,0
376,2015-05-25,RVI,33.46,33.71,32.47,34.51,0,,0
377,2015-05-26,RVI,33.36,33.59,31.53,33.76,0,,0
378,2015-05-27,RVI,33.66,35.34,32.94,35.83,0,,0
379,2015-05-28,RVI,35.73,36.2,35.27,36.64,0,,0
380,2015-05-29,RVI,36.61,36.12,35.28,37.27,0,,0
381,2015-06-01,RVI,36.47,38.62,35.54,39.09,0,,0
382,2015-06-02,RVI,39.41,38.34,38.01,40.22,0,,0
383,2015-06-03,RVI,37.97,39.66,36.88,39.89,0,,0
384,2015-06-04,RVI,39.2,41.37,39.2,42.36,0,,0
385,2015-06-05,RVI,41.34,42.38,41.16,43.52,0,,0
386,2015-06-08,RVI,42.92,37.56,34.49,44.66,0,,0
387,2015-06-09,RVI,37.85,36.66,35.6,39.58,0,,0
388,2015-06-10,RVI,37.61,35.8,35.55,39.02,0,,0
389,2015-06-11,RVI,36.46,35.58,34.82,37.4,0,,0
390,2015-06-15,RVI,35.21,36.55,33.81,39.05,0,,0
391,2015-06-16,RVI,36.49,36.51,34.5,38.66,0,,0
392,2015-06-17,RVI,36.5,35.23,34.76,36.9,0,,0
393,2015-06-18,RVI,35.36,35.4,34.27,36,0,,0
394,2015-06-19,RVI,35.08,33.59,33.43,35.19,0,,0
395,2015-06-22,RVI,33.58,34.71,32.81,34.96,0,,0
396,2015-06-23,RVI,34.11,34.05,32.68,34.66,0,,0
397,2015-06-24,RVI,33.29,32.67,31.65,34.37,0,,0
398,2015-06-25,RVI,32.02,32.62,31.43,33.07,0,,0
399,2015-06-26,RVI,32.68,32.51,32.34,34.19,0,,0
400,2015-06-29,RVI,32.64,35.59,31.75,36.99,0,,0
401,2015-06-30,RVI,34.86,35.25,34.83,37.55,0,,0
402,2015-07-01,RVI,34.77,34.22,32.83,34.98,0,,0
403,2015-07-02,RVI,35.09,34.24,34.04,36.11,0,,0
404,2015-07-03,RVI,34.01,35.55,33.65,36.04,0,,0
405,2015-07-06,RVI,35.56,35.37,34.82,36.73,0,,0
406,2015-07-07,RVI,36.16,37.47,35.46,38.66,0,,0
407,2015-07-08,RVI,38.38,40.25,34.74,40.83,0,,0
408,2015-07-09,RVI,39.62,38.29,36,40.24,0,,0
409,2015-07-10,RVI,37.84,36.11,34.9,39.93,0,,0
410,2015-07-13,RVI,36.37,36.84,35.16,38.45,0,,0
