,date,secid,open,close,low,high,volume,currency,capitalization
1203,2000-06-27,RTSI,179.7936,172.6772,172.6772,179.7936,21132474,USD,33404818110.9746
1204,2000-06-28,RTSI,168.5023,170.1659,168.5023,173.3693,23934262,USD,32918995132.6809
1205,2000-06-29,RTSI,168.8186,163.0224,162.6854,168.8186,23035346,USD,31537067606.937
1206,2000-06-30,RTSI,166.275,171.3954,166.275,171.5116,25803189,USD,33156852011.2537
1207,2000-07-03,RTSI,172.8865,176.376,171.6509,176.376,18302973,USD,39214376559.9251
1208,2000-07-04,RTSI,179.7426,178.6644,178.6644,181.7416,22293158,USD,39723157389.9809
1209,2000-07-05,RTSI,179.5212,175.9784,175.9784,179.5212,13122676,USD,39125980089.2828
1210,2000-07-06,RTSI,176.1851,182.6632,176.1851,182.6632,26322655,USD,40612227622.4711
1211,2000-07-07,RTSI,185.3396,184.9567,184.9567,186.492,27830868,USD,41122146297.9048
1212,2000-07-10,RTSI,185.1778,185.063,185.063,187.7627,20809619,USD,41145785845.8793
1213,2000-07-11,RTSI,183.1221,180.4791,177.7473,183.1221,24279556,USD,40126626250.9961
1214,2000-07-12,RTSI,183.0954,185.5181,180.8397,185.5181,18278208,USD,41246973339.0846
1215,2000-07-13,RTSI,189.0206,187.6981,186.4801,189.0206,31819766,USD,41731652768.6368
1216,2000-07-14,RTSI,184.8221,188.3237,184.1726,188.572,21451196,USD,41870743810.5609
1217,2000-07-17,RTSI,189.4867,189.283,189.283,192.3098,14460349,USD,42084046005.8529
1218,2000-07-18,RTSI,188.6583,187.6744,187.6744,189.3855,11650908,USD,41737138357.2395
1219,2000-07-19,RTSI,189.1016,187.6277,187.4757,189.6368,14789343,USD,41726743367.062
1220,2000-07-20,RTSI,187.3985,189.3442,187.3985,189.7917,14955740,USD,42108487783.9177
1221,2000-07-21,RTSI,190.1755,189.5213,189.5213,191.6082,18349284,USD,42147874645.1697
1222,2000-07-24,RTSI,188.4886,189.6324,188.2022,189.6324,10326367,USD,42172583847.1005
1223,2000-07-25,RTSI,188.5873,188.2557,187.8183,188.5873,6171001,USD,41866405150.0463
1224,2000-07-26,RTSI,188.401,187.4743,185.9862,188.401,17928177,USD,41692643434.3685
1225,2000-07-27,RTSI,185.7929,187.6333,184.7962,187.6333,21640766,USD,41727991929.983
1226,2000-07-28,RTSI,188.724,191.2961,188.724,191.2961,19346620,USD,42542562013.0321
1227,2000-07-31,RTSI,191.0393,194.0904,191.0393,194.0904,19884934,USD,43163995935.2894
1228,2000-08-01,RTSI,198.8544,200.2974,198.8544,200.3691,34688258,USD,44544388339.4692
1229,2000-08-02,RTSI,202.0411,202.6856,201.5853,204.9998,23489834,USD,45075494208.594
1230,2000-08-03,RTSI,207.6291,202.9935,202.8091,207.6291,27425708,USD,45143975499.7452
1231,2000-08-04,RTSI,206.2957,210.6418,206.2957,210.6418,25430526,USD,46844874837.2932
1232,2000-08-07,RTSI,215.5181,211.8929,211.684,215.5181,23115480,USD,47123122354.8531
1233,2000-08-08,RTSI,209.8804,212.9864,207.9223,212.9864,22008847,USD,47366314946.4795
1234,2000-08-09,RTSI,211.2321,217.3791,211.2321,217.3791,33788589,USD,48343205429.9496
1235,2000-08-10,RTSI,215.9996,216.2614,214.9877,217.3225,20019318,USD,48094644368.3973
1236,2000-08-11,RTSI,218.9114,222.8881,218.9114,223.6413,38791986,USD,49568349257.1262
1237,2000-08-14,RTSI,224.9464,228.8884,224.9464,229.0863,32459343,USD,50902780180.9273
1238,2000-08-15,RTSI,229.7444,232.0545,227.5848,232.0545,41853694,USD,51606890497.2439
1239,2000-08-16,RTSI,231.6306,228.4712,228.4712,231.6306,21240600,USD,50809997974.4757
1240,2000-08-17,RTSI,227.3041,224.5743,224.1526,227.3041,15828464,USD,49943354821.2238
1241,2000-08-18,RTSI,227.1188,223.8113,223.8113,227.1188,11888919,USD,49773657533.1273
1242,2000-08-21,RTSI,222.2105,222.5935,221.3586,222.5935,8999007,USD,49502839115.5311
1243,2000-08-22,RTSI,223.3228,227.6904,223.3228,227.6904,20591208,USD,50636344018.6344
1244,2000-08-23,RTSI,228.8363,227.9698,227.6215,229.2844,23696023,USD,50698480406.1646
1245,2000-08-24,RTSI,230.6129,238.0577,230.6129,238.0577,43808781,USD,52941947091.4722
1246,2000-08-25,RTSI,240.7095,240.6625,240.3742,242.8593,33159350,USD,53520333253.9654
1247,2000-08-28,RTSI,239.2126,239.3324,239.0253,240.4607,16028319,USD,53224526911.1913
1248,2000-08-29,RTSI,241.8973,245.4909,241.8973,245.9894,38972253,USD,54594101686.0986
1249,2000-08-30,RTSI,244.0298,240.0057,240.0057,244.5455,27184801,USD,53374264349.3213
1250,2000-08-31,RTSI,240.8762,239.9919,239.263,241.5688,25379059,USD,53371201951.8348
1251,2000-09-01,RTSI,240.6044,237.1509,237.1299,240.6044,21053449,USD,52739406084.8937
1252,2000-09-04,RTSI,237.0789,236.7381,233.2505,237.0789,15844999,USD,52647585476.2484
1253,2000-09-05,RTSI,238.7119,237.7686,237.7686,240.44,24131237,USD,52876765975.1885
1254,2000-09-06,RTSI,237.5631,237.8516,237.5631,239.1965,12222740,USD,52895234788.6912
1255,2000-09-07,RTSI,236.3059,232.9665,232.9665,236.4161,18289288,USD,51808849407.1279
1256,2000-09-08,RTSI,230.9234,227.6165,226.838,230.9234,17931496,USD,50619074937.3701
1257,2000-09-11,RTSI,222.4956,220.4406,216.1757,222.4956,23062980,USD,49023231147.1612
1258,2000-09-12,RTSI,222.3016,220.71,218.9373,222.3016,21817687,USD,49083146111.34
1259,2000-09-13,RTSI,218.4298,213.0743,213.0743,218.4688,18355703,USD,47385057157.3569
1260,2000-09-14,RTSI,210.4741,215.5893,207.9409,215.5893,35080110,USD,47944369354.2191
1261,2000-09-15,RTSI,212.195,210.5381,210.5381,213.4252,16206210,USD,46821054165.3501
1262,2000-09-18,RTSI,204.0096,198.6141,198.6141,204.0096,23858733,USD,44169302630.6572
1263,2000-09-19,RTSI,192.2705,200.1876,192.2705,200.1876,25246841,USD,44519221327.1625
1264,2000-09-20,RTSI,200.3187,193.1914,193.1914,200.3187,21535191,USD,42963354085.264
1265,2000-09-21,RTSI,194.5578,194.3746,191.3693,195.1191,18873540,USD,43226476028.58
1266,2000-09-22,RTSI,187.604,179.9833,179.9833,188.3638,29294019,USD,40026031989.8052
1267,2000-09-25,RTSI,189.6853,194.1785,189.0907,194.1785,29550497,USD,43182881652.554
1268,2000-09-26,RTSI,194.671,192.9899,192.8249,194.9761,18147371,USD,42918541321.606
1269,2000-09-27,RTSI,193.2552,199.8786,193.2552,199.8859,19566657,USD,44450504219.7922
1270,2000-09-28,RTSI,198.945,197.4037,196.9762,198.945,12059121,USD,43900113164.7822
1271,2000-09-29,RTSI,199.8348,199.0773,198.1747,199.9751,11589023,USD,44272304215.1399
1272,2000-10-02,RTSI,198.4569,203.8308,198.4569,203.8308,14219679,USD,46523271952.6189
1273,2000-10-03,RTSI,208.7716,212.9126,208.7716,212.9126,26663587,USD,48596154135.482
1274,2000-10-04,RTSI,211.1217,204.4998,204.0037,212.5031,31165651,USD,46675979850.5785
1275,2000-10-05,RTSI,205.3937,197.9697,197.9697,205.7092,31746722,USD,45185512245.411
1276,2000-10-06,RTSI,194.5906,197.202,194.5906,197.4462,17215249,USD,45010277799.2474
1277,2000-10-09,RTSI,194.2558,193.6064,192.5815,194.2558,8835018,USD,44189613682.7456
1278,2000-10-10,RTSI,194.7158,192.9918,192.2636,195.9495,16425379,USD,44049330700.4491
1279,2000-10-11,RTSI,190.275,187.2212,185.8779,190.4298,20255563,USD,42732233187.9562
1280,2000-10-12,RTSI,186.1442,187.3333,183.5527,188.1743,20644607,USD,42757817352.1589
1281,2000-10-13,RTSI,182.574,184.2358,182.5308,184.4596,10883439,USD,42050824641.3456
1282,2000-10-16,RTSI,190.0051,194.8809,189.6366,195.2639,19039771,USD,44480514501.1225
1283,2000-10-17,RTSI,193.1861,196.1005,191.5602,196.1005,14859869,USD,44758866311.2027
1284,2000-10-18,RTSI,192.198,183.9775,183.9775,192.6094,27334236,USD,41991869558.0761
1285,2000-10-19,RTSI,189.237,193.3318,189.237,193.3318,20871189,USD,44126939384.7951
1286,2000-10-20,RTSI,198.8556,198.8785,197.6217,199.6343,21221482,USD,45434660971.9966
1287,2000-10-23,RTSI,200.3336,196.8472,196.225,200.3336,15064390,USD,44970609748.7243
1288,2000-10-24,RTSI,194.6173,196.5198,194.6173,197.1997,17874568,USD,44895821627.9308
1289,2000-10-25,RTSI,194.2251,191.1092,190.4559,194.2251,15979034,USD,43659727792.8535
1290,2000-10-26,RTSI,188.0378,188.8579,188.0118,188.8579,14786260,USD,43145409580.418
1291,2000-10-27,RTSI,189.9312,190.7538,189.1771,190.7538,12289331,USD,43578548978.1242
1292,2000-10-30,RTSI,191.6756,187.9826,187.9826,191.6756,12786536,USD,42945451162.7315
1293,2000-10-31,RTSI,187.8237,188.9985,187.7082,189.917,13530242,USD,43177545266.071
1294,2000-11-01,RTSI,192.5184,194.0929,192.5184,195.5955,17418764,USD,44341369540.1378
1295,2000-11-02,RTSI,194.0749,192.7508,190.5606,194.0749,13143568,USD,44034756866.0822
1296,2000-11-03,RTSI,192.1774,189.5384,189.5384,192.3608,12503690,USD,43300875271.703
1297,2000-11-04,RTSI,188.6218,189.0428,188.3897,189.0428,6592560,USD,43187661322.2378
1298,2000-11-08,RTSI,184.7585,184.5449,182.0839,185.0426,21401048,USD,42160103185.1149
1299,2000-11-09,RTSI,183.2602,178.3274,178.3274,183.4172,27299196,USD,40739681438.1614
1300,2000-11-10,RTSI,178.5473,178.4023,178.4023,182.0011,27689404,USD,40756795667.7741
1301,2000-11-13,RTSI,175.9832,174.74,174.7108,175.9832,9298659,USD,39920130656.6305
1302,2000-11-14,RTSI,177.3288,179.3518,177.3288,179.3518,16367717,USD,40973703057.8166
1303,2000-11-15,RTSI,179.0727,177.7237,177.7237,179.5843,15495720,USD,40601748596.5991
1304,2000-11-16,RTSI,177.1382,178.1633,177.1382,179.0272,8445542,USD,40702186809.659
1305,2000-11-17,RTSI,178.319,178.7321,178.319,180.1398,10334664,USD,40832144360.7455
1306,2000-11-20,RTSI,178.1494,173.3109,173.3109,178.1494,13812597,USD,39593627890.6526
1307,2000-11-21,RTSI,173.6481,172.1611,172.1611,174.339,14906100,USD,39330959304.6936
1308,2000-11-22,RTSI,169.6792,166.2383,162.5526,169.6792,24441201,USD,37977866516.9186
1309,2000-11-23,RTSI,164.8877,165.9169,163.7436,167.0942,15077092,USD,37904451948.0815
1310,2000-11-24,RTSI,166.2794,167.3624,166.1497,167.7863,10300865,USD,38234671095.5421
1311,2000-11-27,RTSI,169.5456,171.8023,169.5456,172.5019,10611027,USD,39248990873.0175
1312,2000-11-28,RTSI,169.8736,165.1559,164.8416,169.8736,18334040,USD,37730583682.8897
1313,2000-11-29,RTSI,162.5363,160.9465,160.3281,162.5363,14461182,USD,36768945128.3525
1314,2000-11-30,RTSI,156.0427,143.4181,143.4181,156.0427,24051076,USD,32764495638.2214
1315,2000-12-01,RTSI,146.9795,141.7076,137.5556,146.9795,20720335,USD,32373722024.2483
1316,2000-12-04,RTSI,142.4098,141.5773,140.0054,143.4798,14256440,USD,32343963463.0141
1317,2000-12-05,RTSI,145.8416,155.103,145.8416,155.103,20342499,USD,35433951851.0732
1318,2000-12-06,RTSI,163.0152,161.1613,158.6401,163.0152,17304596,USD,36817999018.7446
1319,2000-12-07,RTSI,156.4103,151.3365,151.3365,159.6541,18242296,USD,34573486624.2553
1320,2000-12-08,RTSI,154.0114,163.0258,153.9398,163.0258,21683463,USD,37243970227.1645
1321,2000-12-09,RTSI,161.4968,159.6905,158.4201,161.4968,7678218,USD,36482005995.3442
1322,2000-12-13,RTSI,160.4187,160.495,158.3132,161.3903,12120154,USD,36665788559.2768
1323,2000-12-14,RTSI,158.2614,149.8859,149.8859,158.2614,13443543,USD,34242089030.0457
1324,2000-12-15,RTSI,139.7208,136.7136,136.7136,141.6119,17280869,USD,31232816470.0582
1325,2000-12-18,RTSI,137.3927,142.7969,137.3927,142.7969,8972623,USD,32622585966.9152
1326,2000-12-19,RTSI,140.7183,141.2506,140.1255,141.7295,6942957,USD,32269325779.5451
1327,2000-12-20,RTSI,139.3496,135.3089,134.9706,139.3496,13039106,USD,30911912403.0482
1328,2000-12-21,RTSI,131.0076,132.0666,130.3187,132.5885,11249569,USD,30171189564.9539
1329,2000-12-22,RTSI,135.0612,138.1724,134.4481,138.1724,11022858,USD,31566102127.5993
1330,2000-12-25,RTSI,139.1358,140.7053,138.9979,140.7053,3760003,USD,32144750660.8687
1331,2000-12-26,RTSI,140.1653,141.1734,139.8289,141.2691,4271735,USD,32251691606.1229
1332,2000-12-27,RTSI,140.8556,139.8189,139.3182,140.8556,3455215,USD,31942233138.1959
1333,2000-12-28,RTSI,140.6986,140.8242,139.7618,140.8242,4314249,USD,32171897824.8464
1334,2000-12-29,RTSI,142.3816,143.2926,142.3647,143.5463,2285808,USD,32735833316.0836
1335,2001-01-03,RTSI,137.9481,131.0218,130.0624,137.9481,7327934,USD,29938990096.8895
1336,2001-01-04,RTSI,141.3793,142.1461,141.3577,143.034,12262330,USD,32480922130.7166
1337,2001-01-05,RTSI,142.3529,145.6768,142.3133,146.947,11745393,USD,33287716080.6177
1338,2001-01-09,RTSI,147.3658,146.8834,145.0174,148.4197,11079008,USD,33563424315.533
1339,2001-01-10,RTSI,153.5776,154.6844,153.5776,155.9507,17370179,USD,35345977409.5715
1340,2001-01-11,RTSI,156.0036,158.7704,154.9956,160.2813,18354027,USD,36279651643.5699
1341,2001-01-12,RTSI,161.3044,160.6174,160.6174,161.8305,11677048,USD,36701686857.3192
1342,2001-01-15,RTSI,159.4453,163.554,159.4453,163.554,10094707,USD,37372724417.702
1343,2001-01-16,RTSI,164.7508,163.3356,163.187,164.7508,12595612,USD,37322812190.1779
1344,2001-01-17,RTSI,164.7229,170.0004,164.4013,170.0004,26405445,USD,38845753158.7663
1345,2001-01-18,RTSI,170.5139,168.0926,166.7154,170.5139,14885155,USD,38409794274.774
1346,2001-01-19,RTSI,171.5062,171.9961,171.5062,173.7268,22361498,USD,39301773165.2215
1347,2001-01-22,RTSI,168.5556,166.3321,165.3902,168.5556,14792919,USD,38007522660.039
1348,2001-01-23,RTSI,166.7678,168.593,166.7678,169.4134,13479358,USD,38524151362.6754
1349,2001-01-24,RTSI,174.8824,174.4261,173.7659,175.0763,21397869,USD,39857042839.8965
1350,2001-01-25,RTSI,173.2932,176.763,173.2932,178.7886,30959051,USD,40391022668.6244
1351,2001-01-26,RTSI,177.2969,178.9029,177.2904,178.9029,22024419,USD,40880005231.5059
1352,2001-01-29,RTSI,176.7737,173.1153,171.9941,176.7737,22804694,USD,39557510052.322
1353,2001-01-30,RTSI,171.1178,173.6364,171.1178,173.6364,15377748,USD,39676585045.5407
1354,2001-01-31,RTSI,172.5109,173.5274,171.6813,173.5274,9260998,USD,39651675574.4007
1355,2001-02-01,RTSI,172.3323,170.3321,170.3321,172.3323,16366119,USD,38921536188.3827
1356,2001-02-02,RTSI,169.0478,170.8418,168.3153,170.8418,12911918,USD,39038008669.0837
1357,2001-02-05,RTSI,166.8896,165.3708,165.3708,166.9804,17193143,USD,37787861601.9696
1358,2001-02-06,RTSI,166.5583,168.8441,166.5583,169.2066,11794841,USD,38581532920.7069
1359,2001-02-07,RTSI,168.3094,166.5998,165.9859,168.3128,14801977,USD,38068696538.0998
1360,2001-02-08,RTSI,167.2023,170.3957,167.2023,170.3957,14016705,USD,38936061550.1922
1361,2001-02-09,RTSI,169.991,168.6659,168.3922,170.0144,12340110,USD,38540814845.3493
1362,2001-02-12,RTSI,168.158,169.0666,168.158,170.1045,8215770,USD,38632356837.6329
1363,2001-02-13,RTSI,171.447,177.0493,171.4259,177.0493,19949865,USD,40456452346.7313
1364,2001-02-14,RTSI,178.7894,178.6095,177.2375,178.9306,22100368,USD,40812948699.8704
1365,2001-02-15,RTSI,181.1043,186.74,181.1043,186.74,33566149,USD,42670798414.2803
1366,2001-02-16,RTSI,185.6912,180.1052,180.1052,185.6912,35418390,USD,41154730145.7544
1367,2001-02-19,RTSI,181.2186,177.2983,176.6705,181.2186,28082341,USD,40513351908.5903
1368,2001-02-20,RTSI,178.3565,176.2666,175.2887,179.9092,31654609,USD,40277593027.833
1369,2001-02-21,RTSI,169.4648,162.3902,161.1214,169.4648,45197761,USD,37128641097.3132
1370,2001-02-22,RTSI,166.2569,168.8308,165.6975,168.8308,29866686,USD,38601198258.9698
1371,2001-02-23,RTSI,168.7584,161.9529,161.9529,168.7584,17346535,USD,37028656057.9965
1372,2001-02-26,RTSI,165.4545,166.8244,165.231,166.8244,8393103,USD,38142468094.2667
1373,2001-02-27,RTSI,166.3147,162.8633,162.6013,166.3147,11496447,USD,37236793593.0396
1374,2001-02-28,RTSI,161.7741,164.762,161.7741,164.762,15947888,USD,37670909341.105
1375,2001-03-01,RTSI,161.0409,161.5542,159.5651,162.0726,18888146,USD,36937485540.7667
1376,2001-03-02,RTSI,162.2698,162.3985,162.2698,164.1107,16366490,USD,37130532460.4285
1377,2001-03-05,RTSI,164.95,168.5615,164.7735,168.5615,13348904,USD,38539631259.9418
1378,2001-03-06,RTSI,173.6468,178.1647,173.6468,178.6145,27562323,USD,40781363475.3307
1379,2001-03-07,RTSI,175.5731,180.4804,174.1826,180.4804,19534841,USD,41311415684.9482
1380,2001-03-11,RTSI,176.8549,177.3445,176.8549,177.3575,5694400,USD,40593608136.4745
1381,2001-03-12,RTSI,174.2786,174.0278,173.4224,174.3979,17851782,USD,39834435563.6526
1382,2001-03-13,RTSI,170.3693,174.7451,170.3693,174.7451,17880318,USD,39998629387.0487
1383,2001-03-14,RTSI,176.4019,167.4569,167.2488,176.4019,25618015,USD,38330385764.5369
1384,2001-03-15,RTSI,169.6256,173.3156,169.5601,173.4121,10185160,USD,39671406387.6477
1385,2001-03-16,RTSI,172.4484,174.2423,171.4825,174.2423,15454624,USD,39883522660.6787
1386,2001-03-19,RTSI,175.8922,178.3753,175.8922,178.8222,19539499,USD,40829557588.2315
1387,2001-03-20,RTSI,180.8314,178.8146,178.8146,180.8314,21381991,USD,40930118421.5491
1388,2001-03-21,RTSI,176.6544,174.8621,174.685,176.6544,14423350,USD,40025398720.8734
1389,2001-03-22,RTSI,173.3177,173.2062,171.3278,173.3177,15716999,USD,39646366327.9753
1390,2001-03-23,RTSI,173.0203,174.0044,173.0203,174.0044,18160267,USD,39829068949.5218
1391,2001-03-26,RTSI,174.5328,175.3774,174.5328,175.3774,8809470,USD,40143361616.657
1392,2001-03-27,RTSI,174.7429,175.18,173.9504,175.18,7390530,USD,40098161531.5336
1393,2001-03-28,RTSI,176.5187,173.4598,173.4598,176.5235,15001544,USD,39704420525.7604
1394,2001-03-29,RTSI,170.2826,169.1969,169.034,170.5837,21224536,USD,38728657884.7721
1395,2001-03-30,RTSI,168.1485,169.4619,168.1485,169.5336,18805306,USD,38789324278.7365
1396,2001-04-02,RTSI,169.6215,167.5772,166.8195,169.6215,9561971,USD,37655675094.2329
1397,2001-04-03,RTSI,166.2731,163.6501,163.0254,166.2731,20432431,USD,36773233992.3873
1398,2001-04-04,RTSI,158.7294,161.2701,158.2897,161.7933,16509494,USD,36238421705.0914
1399,2001-04-05,RTSI,164.1257,167.3322,164.1257,167.3322,18611545,USD,37600615325.5956
1400,2001-04-06,RTSI,169.1721,166.1669,165.8802,169.1721,21217227,USD,37338776175.8246
1401,2001-04-09,RTSI,165.8763,166.9342,164.8379,166.9342,12643622,USD,37511190831.1469
1402,2001-04-10,RTSI,167.396,168.6277,167.074,169.0243,21900700,USD,37891735599.3994
1403,2001-04-11,RTSI,169.1347,171.2029,169.0803,171.2029,24105957,USD,38470396164.9892
1404,2001-04-12,RTSI,171.5925,169.2141,169.2141,171.5925,16388604,USD,38023490790.6909
1405,2001-04-13,RTSI,170.2579,171.3608,170.1955,171.3608,8089372,USD,38505883685.5794
1406,2001-04-16,RTSI,170.9391,169.2587,169.1877,171.0077,8230327,USD,38033512912.3004
1407,2001-04-17,RTSI,167.1832,166.7961,164.8834,167.1832,11158040,USD,37480150155.0041
1408,2001-04-18,RTSI,169.6377,171.509,169.6377,171.8527,24472369,USD,38539184215.275
1409,2001-04-19,RTSI,175.7401,174.9221,174.2549,175.8503,21959828,USD,39306113139.3478
1410,2001-04-20,RTSI,174.3269,171.8428,171.8428,174.3269,15774138,USD,38614174735.0128
1411,2001-04-23,RTSI,170.1902,168.4199,168.4199,170.2338,8454744,USD,37845037997.2455
1412,2001-04-24,RTSI,170.5489,170.1392,169.4683,170.7866,8305568,USD,38233228392.4197
1413,2001-04-25,RTSI,169.9771,171.7428,169.9593,171.7428,6572039,USD,38593595143.7427
1414,2001-04-26,RTSI,174.5498,177.3618,174.0948,177.3618,15156088,USD,39856271835.6939
1415,2001-04-27,RTSI,179.5884,182.5311,177.8036,182.5311,20896051,USD,41017909645.5096
1416,2001-04-28,RTSI,182.6403,180.6806,180.6629,182.7712,7660155,USD,40602070607.8386
1417,2001-05-03,RTSI,186.4261,184.8618,184.8618,187.3946,18971063,USD,41737214284.5502
1418,2001-05-04,RTSI,184.602,185.9491,184.602,187.1012,16465643,USD,41982701485.3448
1419,2001-05-07,RTSI,188.7357,189.1875,188.1225,189.1875,9920345,USD,42713841450.8502
1420,2001-05-08,RTSI,190.5667,194.9928,190.5667,195.3253,23668461,USD,44024545083.8544
1421,2001-05-10,RTSI,196.0923,198.075,196.0923,198.075,18877615,USD,44720423610.0513
1422,2001-05-11,RTSI,196.9422,195.3297,195.3297,196.9422,15718613,USD,44100615590.9193
1423,2001-05-14,RTSI,193.5608,192.9632,191.8854,193.5608,15521998,USD,43566300850.4976
1424,2001-05-15,RTSI,192.5964,192.9367,192.0479,193.0344,10481042,USD,43560322328.1295
1425,2001-05-16,RTSI,191.8596,192.0588,191.3369,192.4366,8970799,USD,43362106018.0301
